t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw
176,1973,-469,3438,-353,-356,-36
178,1982,-469,3416,-348,-360,-39
180,2025,-488,3422,-345,-363,-33
182,2024,-485,3447,-347,-358,-37
184,1977,-496,3435,-349,-366,-31
186,2003,-496,3423,-348,-365,-36
188,2008,-476,3444,-347,-361,-33
190,2028,-466,3402,-358,-366,-37
192,1998,-492,3445,-357,-367,-37
194,2004,-480,3424,-356,-366,-37
196,2035,-495,3436,-357,-360,-35
198,1974,-465,3407,-357,-369,-31
200,2009,-465,3431,-348,-361,-33
202,1984,-463,3457,-356,-356,-34
204,1975,-462,3456,-347,-369,-35
206,2037,-486,3438,-360,-363,-32
208,2013,-485,3433,-349,-367,-39
210,1981,-490,3447,-343,-368,-33
212,1996,-478,3417,-354,-369,-37
214,2018,-461,3417,-349,-359,-31
216,1988,-475,3456,-355,-364,-34
218,2034,-480,3420,-342,-363,-35
220,2007,-482,3414,-343,-364,-40
222,2029,-498,3453,-351,-359,-35
224,2014,-490,3448,-357,-368,-36
226,2011,-480,3459,-351,-357,-37
228,1971,-470,3412,-350,-362,-38
230,2032,-476,3431,-359,-357,-39
232,2008,-473,3401,-360,-370,-34
234,2032,-482,3413,-347,-369,-38
236,1971,-481,3429,-349,-365,-38
238,1994,-481,3405,-355,-360,-37
240,1985,-462,3444,-353,-370,-32
242,1994,-465,3426,-347,-370,-31
244,2025,-487,3452,-344,-365,-34
246,1966,-492,3428,-350,-366,-39
248,1965,-492,3415,-360,-369,-37
250,2025,-485,3429,-346,-366,-38
252,1992,-495,3459,-345,-364,-31
254,2032,-464,3400,-347,-365,-37
256,2017,-477,3418,-352,-367,-32
258,1978,-483,3405,-356,-365,-39
260,1983,-493,3454,-356,-370,-37
262,1967,-483,3449,-360,-360,-38
264,2017,-462,3410,-355,-368,-39
266,1971,-478,3403,-356,-358,-38
268,1978,-461,3423,-349,-356,-38
270,2002,-466,3428,-348,-362,-33
272,2010,-498,3452,-353,-367,-38
274,1999,-499,3413,-341,-356,-33
276,1975,-472,3417,-360,-359,-38
278,1996,-474,3431,-352,-357,-37
280,2018,-493,3442,-345,-367,-38
282,1980,-471,3448,-344,-361,-39
284,2028,-490,3411,-351,-364,-38
286,2005,-462,3456,-349,-370,-39
288,2012,-491,3429,-343,-357,-38
290,1967,-472,3415,-352,-367,-33
292,2013,-481,3459,-347,-367,-31
294,1971,-462,3452,-344,-367,-36
296,2030,-483,3454,-351,-366,-39
298,1986,-468,3457,-341,-369,-38
300,1968,-472,3448,-354,-368,-39
302,1976,-496,3459,-343,-356,-37
304,1987,-478,3446,-357,-366,-37
306,2030,-470,3410,-358,-368,-31
308,1969,-472,3450,-360,-363,-34
310,1986,-482,3405,-351,-361,-33
312,2030,-483,3437,-349,-363,-40
314,2007,-476,3404,-354,-364,-38
316,2005,-468,3438,-344,-365,-33
318,2030,-472,3427,-356,-358,-37
320,1985,-494,3410,-345,-356,-32
322,2039,-478,3455,-350,-370,-34
324,2011,-469,3416,-356,-365,-37
326,2013,-461,3438,-345,-364,-34
328,1988,-487,3417,-352,-357,-40
330,1983,-492,3424,-344,-370,-34
332,2019,-495,3428,-341,-359,-32
334,2010,-481,3459,-356,-360,-31
336,1987,-478,3425,-356,-357,-36
338,2004,-492,3445,-348,-359,-34
340,2014,-487,3424,-351,-360,-34
342,2026,-488,3434,-345,-369,-32
344,2031,-481,3407,-355,-362,-36
346,2003,-486,3424,-358,-368,-34
348,1970,-497,3455,-359,-370,-33
350,2008,-489,3444,-352,-369,-34
352,1975,-494,3432,-348,-365,-36
354,1978,-486,3448,-355,-367,-34
356,1998,-482,3412,-342,-363,-33
358,2032,-469,3432,-350,-362,-38
360,1994,-495,3400,-344,-361,-34
362,1996,-491,3435,-360,-362,-37
364,2018,-481,3450,-346,-362,-32
366,1993,-464,3423,-357,-364,-35
368,1963,-482,3452,-358,-359,-34
370,1980,-473,3401,-350,-360,-40
372,1990,-484,3421,-358,-367,-35
374,2001,-486,3407,-357,-367,-37
376,1981,-469,3459,-345,-359,-39
378,2031,-494,3434,-351,-356,-31
380,1979,-475,3414,-353,-361,-38
382,1992,-488,3437,-345,-368,-33
384,2036,-498,3440,-357,-362,-39
386,2019,-498,3437,-355,-365,-38
388,2014,-472,3419,-358,-364,-40
390,2002,-466,3444,-346,-361,-34
392,2034,-476,3449,-351,-362,-34
394,2003,-484,3432,-355,-363,-37
396,2027,-488,3421,-343,-362,-33
398,1986,-482,3415,-349,-359,-38
400,2014,-486,3448,-342,-370,-33
402,1980,-493,3438,-355,-365,-40
404,2036,-494,3426,-343,-362,-38
406,2004,-473,3428,-344,-362,-37
408,2024,-498,3444,-345,-357,-37
410,2004,-479,3446,-358,-362,-33
412,2011,-481,3403,-343,-370,-39
414,1983,-492,3452,-346,-366,-34
416,2008,-486,3421,-359,-360,-32
418,2000,-498,3407,-360,-366,-38
420,2029,-483,3404,-360,-363,-31
422,2014,-494,3400,-347,-359,-40
424,1996,-500,3431,-351,-362,-32
426,1963,-490,3453,-342,-359,-33
428,2017,-473,3405,-357,-362,-32
430,2017,-483,3456,-356,-366,-35
432,2019,-485,3450,-354,-359,-33
434,1975,-486,3427,-346,-364,-32
436,1980,-482,3433,-343,-367,-31
438,2018,-469,3403,-360,-359,-33
440,1998,-489,3440,-348,-363,-40
442,2035,-461,3433,-355,-363,-34
444,2033,-462,3428,-354,-365,-35
446,1973,-467,3420,-347,-369,-34
448,1970,-492,3405,-342,-365,-38
450,1963,-486,3443,-354,-361,-39
452,1982,-465,3421,-346,-370,-36
454,2037,-500,3433,-345,-359,-34
456,1987,-500,3445,-347,-360,-40
458,1985,-480,3452,-359,-359,-37
460,2031,-489,3411,-346,-361,-35
462,1975,-490,3407,-348,-370,-33
464,1975,-466,3447,-346,-367,-34
466,2019,-488,3425,-354,-363,-37
468,2036,-500,3419,-348,-363,-34
470,1965,-481,3412,-357,-367,-36
472,1973,-483,3429,-357,-370,-39
474,1964,-482,3453,-352,-362,-37
476,2039,-482,3449,-354,-365,-39
478,2010,-496,3406,-357,-367,-35
480,1967,-474,3456,-353,-368,-31
482,1982,-469,3421,-356,-356,-40
484,2002,-469,3441,-346,-364,-35
486,2014,-500,3415,-360,-365,-31
488,2014,-499,3408,-347,-366,-36
490,2039,-481,3455,-357,-367,-35
492,1965,-480,3415,-344,-369,-31
494,2031,-492,3429,-354,-356,-34
496,1984,-481,3458,-360,-367,-35
498,1998,-477,3425,-360,-357,-33
500,1968,-461,3439,-354,-361,-40
502,2010,-477,3426,-341,-366,-40
504,2006,-488,3416,-354,-365,-38
506,2019,-464,3448,-350,-362,-31
508,1990,-500,3450,-345,-361,-40
510,2014,-482,3408,-346,-369,-37
512,1963,-491,3412,-356,-358,-31
514,2013,-488,3430,-357,-368,-34
516,2010,-496,3421,-344,-362,-39
518,2038,-499,3428,-352,-360,-34
520,2018,-496,3403,-349,-362,-38
522,1965,-485,3431,-343,-356,-39
524,2023,-493,3408,-359,-361,-33
526,2034,-467,3437,-348,-370,-39
528,1984,-468,3430,-347,-366,-32
530,1960,-481,3452,-355,-365,-39
532,2006,-498,3454,-355,-356,-39
534,1995,-490,3428,-352,-361,-38
536,1991,-480,3428,-360,-363,-39
538,2030,-494,3431,-349,-369,-33
540,2038,-484,3421,-359,-367,-31
542,2036,-474,3401,-359,-363,-33
544,1967,-466,3408,-352,-358,-33
546,2017,-463,3414,-347,-358,-31
548,2007,-491,3400,-360,-364,-31
550,2032,-476,3405,-353,-370,-36
552,2020,-499,3434,-355,-364,-37
554,2002,-496,3409,-348,-362,-32
556,1982,-472,3439,-344,-363,-38
558,2029,-482,3438,-345,-358,-32
560,1992,-481,3414,-341,-366,-38
562,2033,-467,3446,-350,-357,-39
564,2017,-468,3455,-359,-364,-36
566,2003,-487,3419,-350,-363,-40
568,1984,-492,3443,-355,-363,-31
570,1965,-469,3419,-357,-368,-37
572,2016,-480,3412,-358,-357,-35
574,2002,-488,3423,-349,-369,-34
576,1979,-464,3414,-360,-357,-40
578,1991,-478,3404,-351,-367,-31
580,1998,-495,3454,-353,-370,-36
582,2000,-487,3419,-349,-356,-36
584,2026,-475,3452,-355,-363,-36
586,1960,-470,3437,-354,-361,-34
588,1961,-487,3405,-342,-370,-32
590,1998,-485,3443,-358,-358,-40
592,1963,-474,3415,-341,-363,-38
594,2019,-474,3441,-346,-364,-38
596,1999,-478,3444,-358,-363,-34
598,1993,-500,3441,-357,-367,-40
600,1996,-479,3459,-341,-367,-36
602,1985,-473,3442,-347,-365,-36
604,1982,-471,3458,-343,-360,-36
606,2022,-480,3458,-347,-360,-38
608,1970,-494,3425,-356,-357,-39
610,1991,-486,3455,-359,-358,-40
612,1970,-490,3400,-342,-358,-39
614,2007,-468,3400,-346,-363,-39
616,2001,-468,3458,-359,-362,-35
618,1969,-487,3405,-347,-359,-33
620,2036,-475,3432,-358,-370,-39
622,2002,-468,3402,-359,-360,-31
624,1969,-470,3417,-344,-359,-39
626,1975,-497,3405,-356,-370,-34
628,1970,-491,3424,-358,-363,-32
630,2019,-476,3458,-345,-356,-38
632,2021,-486,3431,-360,-370,-35
634,2002,-498,3442,-342,-357,-36
636,2012,-466,3402,-359,-366,-31
638,2035,-477,3401,-350,-366,-39
640,2004,-498,3429,-341,-367,-39
642,2014,-474,3419,-346,-369,-32
644,1995,-487,3428,-356,-360,-40
646,1978,-473,3426,-344,-365,-35
648,1961,-492,3435,-344,-357,-34
650,2010,-464,3409,-345,-366,-35
652,2028,-464,3459,-353,-370,-38
654,1991,-489,3434,-349,-364,-33
656,1977,-486,3448,-357,-357,-37
658,1968,-465,3422,-356,-369,-32
660,2033,-462,3425,-358,-361,-33
662,2027,-461,3414,-346,-370,-38
664,2017,-492,3442,-354,-367,-40
666,2001,-467,3449,-359,-359,-37
668,1989,-476,3404,-345,-358,-32
670,1964,-464,3453,-356,-363,-36
672,1972,-484,3447,-356,-366,-31
674,1966,-475,3435,-352,-366,-32
676,1975,-499,3444,-341,-367,-35
678,1969,-492,3417,-360,-361,-36
680,1994,-480,3409,-345,-359,-35
682,1991,-477,3450,-360,-358,-35
684,1996,-483,3450,-342,-368,-37
686,2025,-471,3402,-360,-364,-32
688,1976,-469,3456,-359,-362,-32
690,2014,-498,3411,-344,-364,-36
692,1968,-492,3427,-357,-369,-37
694,1965,-490,3434,-359,-367,-31
696,1979,-483,3439,-355,-363,-32
698,1973,-470,3408,-352,-369,-39
700,2023,-465,3433,-360,-364,-36
702,1982,-487,3419,-360,-369,-35
704,2016,-500,3423,-342,-357,-38
706,2004,-492,3409,-342,-369,-36
708,1999,-483,3456,-345,-358,-37
710,2008,-468,3459,-349,-369,-33
712,1963,-496,3432,-352,-370,-40
714,1976,-497,3427,-355,-361,-37
716,2012,-470,3404,-343,-360,-37
718,1968,-496,3403,-352,-363,-32
720,1978,-475,3448,-353,-357,-39
722,2018,-485,3448,-358,-364,-39
724,1970,-499,3401,-358,-356,-38
726,1994,-481,3404,-360,-358,-36
728,1974,-462,3440,-357,-370,-33
730,1965,-485,3421,-348,-358,-31
732,2025,-487,3432,-357,-363,-32
734,2013,-473,3434,-347,-363,-31
736,2031,-484,3404,-360,-367,-32
738,1971,-480,3442,-360,-358,-36
740,1997,-487,3447,-348,-360,-39
742,2019,-488,3429,-351,-357,-39
744,2029,-493,3403,-360,-369,-38
746,2018,-468,3415,-346,-364,-35
748,1968,-495,3413,-353,-361,-34
750,1991,-470,3406,-358,-363,-31
752,2033,-480,3411,-352,-369,-37
754,1973,-500,3437,-359,-359,-36
756,2017,-477,3401,-342,-365,-32
758,1999,-475,3415,-342,-362,-37
760,2039,-464,3431,-358,-360,-38
762,2032,-490,3447,-350,-366,-37
764,2003,-466,3405,-342,-365,-33
766,2026,-480,3413,-358,-361,-32
768,1965,-485,3429,-350,-368,-32
770,1984,-480,3442,-354,-362,-40
772,1966,-482,3426,-350,-356,-40
774,1978,-468,3408,-353,-367,-38
776,2016,-494,3451,-360,-366,-39
778,1971,-497,3412,-360,-366,-38
780,2030,-461,3441,-341,-360,-39
782,1978,-493,3445,-345,-370,-33
784,1961,-490,3408,-343,-360,-35
786,2031,-477,3459,-346,-368,-38
788,1997,-466,3442,-348,-356,-31
790,1983,-498,3455,-344,-359,-37
792,2036,-484,3450,-358,-359,-39
794,1978,-462,3406,-342,-358,-40
796,2019,-500,3437,-349,-365,-33
798,2004,-499,3402,-353,-364,-39
800,2006,-462,3446,-343,-365,-38
802,2039,-493,3421,-344,-369,-40
804,2023,-477,3451,-358,-356,-33
806,1976,-461,3436,-346,-357,-38
808,1974,-466,3442,-344,-370,-39
810,1972,-498,3411,-357,-367,-32
812,1966,-472,3413,-356,-359,-31
814,2009,-471,3421,-350,-365,-38
816,1981,-489,3425,-357,-369,-33
818,2014,-486,3457,-351,-362,-37
820,2020,-464,3430,-349,-362,-39
822,2003,-486,3451,-348,-356,-35
824,2022,-468,3413,-341,-365,-33
826,1968,-464,3427,-348,-369,-35
828,2030,-488,3411,-344,-370,-36
830,1981,-478,3407,-351,-366,-33
832,2007,-461,3415,-355,-366,-34
834,2008,-496,3403,-348,-364,-31
836,1989,-477,3407,-342,-363,-34
838,2031,-462,3419,-341,-358,-31
840,2010,-498,3435,-348,-370,-40
842,2017,-487,3438,-355,-366,-38
844,2000,-481,3442,-354,-365,-37
846,1975,-481,3403,-343,-370,-33
848,2016,-484,3406,-343,-365,-40
850,2024,-461,3426,-345,-368,-31
852,2037,-470,3418,-348,-357,-32
854,1993,-466,3431,-347,-369,-37
856,2036,-481,3458,-343,-357,-37
858,1978,-497,3448,-341,-358,-38
860,2026,-471,3448,-343,-358,-35
862,2025,-498,3448,-359,-363,-33
864,2028,-470,3401,-343,-368,-32
866,1982,-491,3422,-359,-368,-34
868,1965,-478,3414,-343,-363,-39
870,2022,-479,3436,-354,-356,-32
872,2015,-461,3413,-344,-361,-33
874,1964,-478,3413,-344,-361,-35
876,1988,-463,3437,-349,-358,-31
878,2030,-463,3429,-349,-361,-34
880,1972,-463,3401,-357,-365,-34
882,1998,-473,3416,-341,-365,-34
884,2017,-469,3456,-357,-356,-33
886,1970,-473,3407,-347,-367,-33
888,2000,-498,3433,-345,-370,-38
890,2022,-467,3431,-358,-359,-36
892,1997,-481,3450,-342,-368,-33
894,2025,-487,3413,-351,-357,-33
896,1988,-474,3431,-342,-363,-32
898,1973,-498,3421,-353,-365,-35
900,1972,-481,3407,-344,-363,-39
902,2019,-475,3423,-343,-361,-38
904,1989,-471,3425,-358,-357,-40
906,2032,-479,3414,-358,-364,-39
908,2022,-488,3403,-358,-368,-37
910,1971,-497,3421,-349,-358,-38
912,2001,-467,3452,-355,-368,-32
914,2021,-473,3440,-342,-359,-32
916,1972,-461,3420,-354,-358,-33
918,1961,-497,3430,-357,-357,-37
920,2009,-463,3437,-342,-359,-40
922,1976,-491,3418,-346,-358,-37
924,2003,-487,3423,-341,-368,-33
926,2032,-461,3424,-346,-368,-31
928,1983,-475,3457,-347,-358,-40
930,2007,-492,3447,-351,-369,-38
932,1960,-464,3440,-360,-358,-36
934,1978,-474,3459,-347,-367,-39
936,2013,-464,3407,-353,-366,-36
938,1971,-464,3416,-353,-359,-36
940,2015,-497,3437,-352,-357,-40
942,2030,-492,3420,-352,-369,-33
944,2015,-482,3418,-360,-358,-33
946,1996,-482,3402,-352,-365,-38
948,2014,-465,3418,-354,-367,-36
950,2017,-500,3438,-358,-356,-35
952,2011,-485,3425,-353,-366,-35
954,2002,-464,3422,-342,-369,-36
956,1997,-476,3419,-341,-368,-35
958,2001,-499,3433,-353,-361,-33
960,1986,-472,3440,-356,-369,-40
962,2019,-496,3448,-351,-366,-36
964,1978,-500,3415,-349,-368,-39
966,1977,-471,3407,-348,-360,-31
968,2006,-479,3432,-345,-359,-35
970,2005,-497,3458,-353,-358,-37
972,1983,-497,3431,-349,-363,-35
974,2021,-498,3406,-357,-368,-31
976,2010,-500,3448,-357,-356,-37
978,2026,-492,3421,-358,-362,-35
980,2026,-462,3405,-351,-364,-36
982,1965,-492,3452,-346,-359,-36
984,1987,-489,3444,-354,-366,-39
986,1999,-463,3454,-343,-364,-39
988,2033,-471,3443,-354,-361,-35
990,1976,-486,3406,-348,-369,-39
992,2027,-486,3405,-356,-370,-34
994,2010,-485,3420,-341,-361,-36
996,2033,-461,3410,-350,-370,-36
998,1984,-478,3409,-354,-361,-39
1000,2000,-464,3445,-346,-368,-35
1002,1962,-478,3443,-360,-366,-38
1004,1996,-498,3443,-358,-368,-33
1006,1985,-469,3444,-353,-362,-38
1008,1998,-494,3401,-349,-356,-32
1010,2011,-471,3434,-345,-365,-32
1012,1973,-479,3414,-357,-356,-36
1014,1980,-485,3452,-360,-368,-32
1016,2007,-463,3404,-353,-366,-34
1018,2022,-478,3458,-349,-360,-31
1020,2002,-461,3420,-355,-362,-38
1022,2001,-478,3455,-360,-358,-34
1024,1962,-469,3429,-353,-369,-37
1026,2035,-467,3432,-345,-357,-33
1028,2031,-465,3450,-355,-364,-39
1030,1987,-475,3409,-349,-361,-39
1032,2005,-477,3404,-349,-366,-37
1034,1972,-472,3420,-349,-364,-31
1036,1986,-490,3429,-354,-359,-31
1038,2003,-497,3403,-354,-370,-35
1040,2029,-471,3422,-345,-359,-32
1042,2036,-478,3401,-358,-362,-35
1044,1997,-496,3402,-348,-370,-33
1046,2035,-463,3412,-359,-359,-37
1048,2002,-462,3411,-360,-363,-33
1050,2034,-499,3435,-347,-367,-31
1052,2036,-482,3450,-347,-365,-40
1054,2023,-464,3435,-342,-357,-34
1056,1981,-487,3418,-352,-356,-36
1058,1977,-491,3411,-355,-358,-32
1060,1985,-482,3424,-342,-358,-33
1062,2026,-477,3404,-345,-364,-32
1064,1963,-499,3444,-343,-365,-36
1066,1973,-492,3415,-353,-369,-36
1068,2014,-476,3454,-360,-363,-37
1070,1990,-487,3431,-346,-369,-33
1072,1985,-462,3446,-360,-356,-37
1074,2029,-473,3413,-357,-368,-35
1076,2018,-470,3446,-341,-357,-40
1078,2038,-498,3435,-355,-363,-39
1080,1971,-467,3406,-358,-369,-35
1082,1982,-489,3449,-341,-357,-34
1084,1988,-480,3417,-354,-370,-36
1086,1998,-492,3421,-359,-364,-34
1088,1977,-495,3453,-343,-366,-36
1090,2003,-495,3412,-349,-359,-39
1092,1974,-464,3425,-344,-368,-35
1094,1964,-495,3416,-351,-362,-32
1096,2031,-465,3423,-341,-368,-39
1098,2036,-481,3428,-344,-359,-35
1100,1980,-488,3424,-356,-366,-38
1102,1998,-498,3406,-360,-368,-34
1104,2029,-472,3440,-349,-366,-37
1106,2009,-495,3433,-356,-366,-40
1108,1979,-482,3400,-359,-361,-31
1110,2038,-485,3421,-348,-365,-34
1112,2003,-493,3417,-360,-362,-40
1114,1992,-472,3454,-349,-361,-31
1116,1960,-489,3441,-345,-361,-39
1118,2016,-495,3417,-351,-359,-35
1120,1971,-500,3445,-341,-358,-38
1122,1971,-470,3445,-354,-366,-37
1124,1981,-474,3410,-357,-356,-33
1126,1988,-478,3427,-349,-369,-33
1128,2033,-500,3448,-341,-367,-34
1130,1992,-488,3436,-358,-368,-32
1132,2004,-475,3413,-343,-366,-37
1134,1975,-497,3401,-359,-364,-39
1136,1973,-494,3414,-356,-361,-33
1138,2019,-476,3453,-345,-357,-34
1140,2009,-489,3408,-360,-364,-39
1142,1994,-461,3429,-356,-365,-36
1144,2010,-486,3412,-348,-370,-38
1146,1996,-465,3449,-354,-365,-37
1148,1960,-500,3447,-354,-360,-37
1150,2033,-463,3430,-347,-362,-35
1152,2017,-477,3430,-346,-366,-32
1154,1981,-473,3459,-341,-359,-35
1156,1995,-479,3448,-360,-368,-32
1158,1992,-477,3401,-351,-368,-36
1160,2022,-466,3438,-345,-356,-33
1162,1987,-472,3455,-351,-362,-33
1164,2037,-497,3436,-355,-368,-34
1166,1981,-479,3412,-342,-363,-35
1168,1964,-465,3426,-346,-362,-33
1170,2020,-479,3401,-356,-362,-31
1172,2016,-499,3435,-347,-365,-36
1174,2033,-491,3426,-347,-369,-34
1176,2020,-486,3432,-345,-358,-35
1178,1982,-479,3409,-349,-359,-36
1180,1967,-496,3411,-342,-356,-34
1182,1972,-500,3401,-344,-368,-33
1184,2009,-487,3424,-352,-370,-38
1186,2000,-472,3458,-343,-358,-37
1188,2032,-483,3418,-346,-356,-38
1190,1998,-484,3449,-349,-357,-32
1192,2034,-485,3453,-355,-369,-37
1194,1962,-484,3444,-345,-370,-35
1196,2007,-488,3437,-341,-361,-33
1198,1975,-496,3455,-355,-359,-33
1200,1988,-465,3421,-347,-362,-36
1202,1960,-491,3414,-359,-366,-33
1204,2010,-500,3445,-360,-365,-33
1206,2038,-478,3434,-350,-360,-38
1208,1979,-484,3407,-342,-363,-39
1210,2039,-478,3449,-359,-362,-40
1212,1981,-491,3457,-344,-356,-36
1214,1993,-493,3422,-359,-368,-34
1216,2017,-466,3414,-348,-363,-31
1218,1976,-462,3434,-355,-358,-35
1220,1978,-467,3456,-359,-358,-36
1222,2014,-472,3405,-344,-361,-39
1224,1972,-486,3455,-354,-365,-32
1226,1960,-469,3438,-358,-369,-33
1228,2034,-467,3408,-360,-356,-40
1230,2004,-488,3420,-345,-363,-33
1232,1964,-469,3446,-345,-363,-36
1234,1996,-485,3434,-357,-364,-31
1236,2011,-497,3446,-346,-360,-39
1238,1995,-484,3459,-357,-359,-32
1240,2014,-472,3457,-356,-357,-39
1242,2036,-488,3436,-341,-356,-39
1244,1989,-468,3434,-352,-357,-34
1246,1962,-485,3433,-348,-367,-38
1248,2030,-486,3436,-344,-362,-34
1250,1983,-472,3459,-345,-365,-36
1252,1972,-493,3418,-350,-364,-32
1254,1968,-486,3426,-357,-362,-37
1256,2031,-473,3420,-341,-367,-40
1258,2039,-489,3420,-341,-363,-33
1260,2008,-464,3416,-342,-362,-39
1262,2008,-479,3400,-350,-360,-39
1264,2025,-478,3441,-343,-369,-36
1266,2029,-469,3445,-343,-368,-37
1268,2013,-481,3403,-353,-366,-40
1270,2034,-489,3407,-342,-368,-36
1272,1988,-464,3444,-348,-363,-39
1274,1987,-498,3437,-343,-368,-31
1276,1978,-464,3453,-356,-359,-36
1278,2000,-473,3421,-344,-366,-34
1280,1988,-469,3457,-344,-366,-37
1282,1985,-464,3444,-356,-362,-39
1284,1975,-464,3423,-353,-365,-35
1286,2011,-479,3411,-359,-367,-31
1288,1969,-499,3437,-355,-362,-40
1290,1972,-500,3449,-353,-356,-32
1292,1962,-475,3417,-355,-367,-31
1294,2035,-465,3433,-348,-370,-38
1296,1986,-490,3437,-357,-361,-31
1298,2029,-462,3436,-359,-363,-40
1300,2016,-471,3421,-345,-359,-32
1302,1987,-463,3417,-345,-365,-36
1304,2013,-462,3455,-348,-362,-37
1306,1970,-494,3436,-358,-362,-40
1308,2029,-486,3457,-346,-358,-33
1310,2017,-480,3419,-353,-369,-36
1312,1963,-493,3423,-341,-356,-38
1314,1962,-484,3424,-345,-360,-39
1316,2038,-485,3441,-355,-370,-40
1318,2035,-488,3454,-343,-360,-40
1320,1974,-468,3427,-355,-367,-32
1322,2027,-480,3458,-349,-361,-34
1324,1993,-477,3442,-347,-361,-31
1326,1966,-474,3442,-351,-363,-38
1328,1963,-493,3421,-345,-358,-38
1330,1981,-464,3426,-341,-366,-34
1332,1994,-496,3402,-341,-370,-34
1334,2031,-485,3416,-344,-368,-35
1336,2002,-470,3456,-356,-368,-36
1338,2039,-498,3442,-349,-367,-40
1340,1968,-466,3411,-345,-359,-33
1342,1983,-484,3403,-347,-359,-40
1344,2000,-462,3438,-354,-368,-36
1346,2038,-489,3457,-355,-366,-34
1348,1997,-489,3420,-345,-364,-32
1350,1983,-496,3434,-341,-361,-35
1352,2030,-500,3437,-359,-357,-33
1354,2026,-464,3413,-341,-364,-33
1356,2027,-499,3402,-349,-370,-36
1358,2002,-487,3430,-351,-367,-33
1360,1985,-472,3446,-351,-366,-36
1362,2035,-464,3440,-356,-363,-36
1364,2026,-488,3400,-348,-356,-37
1366,2012,-490,3422,-348,-357,-35
1368,2037,-500,3428,-353,-359,-38
1370,1967,-472,3445,-345,-359,-32
