t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw
33251,1721,602,3442,-152,24,-55
33253,1717,597,3446,-153,24,-54
33255,1718,599,3456,-153,24,-54
33257,1716,605,3462,-153,24,-56
33259,1709,605,3466,-152,24,-58
33261,1705,605,3483,-152,24,-57
33263,1707,603,3481,-150,23,-57
33265,1716,607,3472,-149,22,-57
33267,1719,604,3474,-149,21,-57
33269,1710,601,3480,-149,21,-57
33271,1714,603,3474,-147,23,-58
33273,1720,606,3481,-147,25,-57
33275,1718,608,3484,-150,25,-58
33277,1715,614,3474,-151,27,-58
33279,1715,615,3474,-151,27,-56
33281,1719,611,3480,-153,29,-55
33283,1723,605,3484,-153,30,-55
33285,1721,602,3490,-155,29,-56
33287,1718,598,3488,-154,29,-57
33289,1711,596,3483,-153,28,-57
33291,1711,600,3489,-152,26,-57
33293,1721,597,3503,-153,25,-57
33295,1719,599,3504,-151,22,-57
33297,1727,600,3501,-148,20,-57
33299,1720,603,3492,-148,17,-56
33301,1715,601,3496,-150,13,-56
33303,1720,598,3493,-149,12,-55
33305,1720,599,3480,-147,11,-55
33307,1713,599,3486,-145,10,-55
33309,1709,594,3472,-144,8,-55
33311,1715,602,3469,-143,7,-55
33313,1717,601,3470,-142,7,-55
33315,1716,602,3468,-144,8,-56
33317,1717,602,3458,-146,9,-56
33319,1713,599,3457,-147,11,-55
33321,1716,603,3460,-149,13,-56
33323,1712,602,3461,-149,14,-56
33325,1706,604,3449,-147,16,-55
33327,1705,608,3445,-147,17,-54
33329,1719,604,3448,-147,17,-53
33331,1719,603,3445,-148,17,-54
33333,1712,602,3451,-149,16,-54
33335,1711,603,3456,-149,15,-53
33337,1713,601,3453,-148,15,-55
33339,1717,602,3460,-148,15,-56
33341,1712,603,3462,-148,16,-55
33343,1716,606,3461,-149,17,-56
33345,1718,606,3455,-149,18,-56
33347,1715,602,3453,-147,18,-55
33349,1714,600,3457,-147,18,-56
33351,1712,602,3453,-149,20,-56
33353,1707,606,3464,-153,24,-56
33355,1706,610,3459,-154,27,-56
33357,1720,612,3457,-154,27,-54
33359,1723,611,3463,-154,30,-54
33361,1721,610,3469,-156,31,-54
33363,1722,610,3474,-156,32,-54
33365,1716,615,3476,-155,30,-55
33367,1712,615,3482,-155,29,-54
33369,1707,611,3484,-152,27,-54
33371,1704,608,3484,-151,25,-56
33373,1705,609,3495,-150,22,-56
33375,1706,612,3488,-149,20,-57
33377,1704,611,3491,-149,19,-56
33379,1714,607,3483,-148,19,-56
33381,1718,599,3485,-148,17,-56
33383,1720,605,3491,-148,17,-56
33385,1717,606,3491,-147,18,-55
33387,1717,603,3490,-148,18,-55
33389,1718,598,3478,-151,18,-56
33391,1711,601,3474,-151,19,-56
33393,1717,607,3481,-152,19,-54
33395,1725,602,3473,-152,20,-54
33397,1729,600,3478,-152,20,-54
33399,1719,605,3487,-151,20,-54
33401,1720,607,3493,-149,19,-54
33403,1721,605,3490,-148,17,-55
33405,1720,604,3484,-146,17,-53
33407,1716,597,3482,-145,14,-53
33409,1715,595,3485,-146,11,-53
33411,1724,596,3482,-145,10,-55
33413,1720,589,3473,-145,7,-54
33415,1715,587,3467,-146,5,-55
33417,1713,596,3461,-145,5,-54
33419,1709,606,3450,-145,5,-52
33421,1713,606,3444,-146,10,-53
33423,1712,610,3432,-147,13,-55
33425,1712,607,3435,-148,16,-54
33427,1711,604,3450,-148,17,-54
33429,1714,606,3456,-149,19,-54
33431,1710,612,3457,-150,22,-55
33433,1708,610,3444,-151,23,-57
33435,1705,610,3448,-151,26,-56
33437,1708,608,3457,-150,26,-56
33439,1717,605,3465,-149,26,-57
33441,1708,602,3470,-149,26,-56
33443,1712,607,3461,-149,26,-56
33445,1711,608,3476,-147,26,-56
33447,1710,605,3467,-146,23,-55
33449,1716,603,3453,-147,24,-56
33451,1710,601,3459,-147,23,-57
33453,1703,597,3460,-148,21,-56
33455,1705,599,3459,-149,20,-56
33457,1712,601,3466,-149,20,-56
33459,1714,598,3468,-150,22,-55
33461,1723,605,3480,-151,23,-55
33463,1725,608,3471,-150,25,-56
33465,1727,605,3476,-149,27,-55
33467,1721,599,3473,-150,28,-56
33469,1715,596,3477,-151,29,-56
33471,1719,592,3482,-150,30,-55
33473,1721,590,3484,-149,26,-55
33475,1713,597,3481,-150,24,-56
33477,1719,608,3470,-150,22,-55
33479,1718,611,3468,-148,20,-55
33481,1718,608,3481,-148,17,-55
33483,1719,607,3487,-146,16,-54
33485,1718,601,3485,-145,15,-52
33487,1720,601,3487,-144,13,-52
33489,1727,605,3486,-145,13,-53
33491,1716,610,3476,-144,12,-55
33493,1711,607,3472,-146,12,-55
33495,1713,603,3478,-145,10,-55
33497,1728,602,3467,-146,10,-57
33499,1723,605,3466,-146,11,-57
33501,1724,606,3456,-148,14,-56
33503,1714,603,3458,-147,16,-56
33505,1706,603,3452,-148,18,-56
33507,1710,604,3455,-149,20,-56
33509,1713,597,3471,-150,19,-55
33511,1705,597,3473,-150,18,-55
33513,1703,598,3472,-148,18,-55
33515,1706,600,3466,-149,16,-56
33517,1713,601,3468,-149,16,-56
33519,1710,598,3469,-148,16,-58
33521,1706,602,3471,-148,15,-57
33523,1711,603,3464,-146,15,-57
33525,1712,608,3458,-146,14,-56
33527,1721,608,3461,-147,14,-57
33529,1716,600,3456,-149,15,-57
33531,1713,600,3449,-151,18,-57
33533,1718,596,3447,-150,21,-57
33535,1722,591,3468,-151,23,-56
33537,1725,593,3473,-151,25,-56
33539,1718,592,3477,-153,27,-56
33541,1710,601,3474,-154,28,-56
33543,1716,605,3473,-154,29,-56
33545,1720,600,3475,-153,30,-57
33547,1727,609,3475,-152,28,-56
33549,1726,606,3477,-151,26,-56
33551,1722,603,3482,-150,24,-57
33553,1722,596,3483,-149,23,-56
33555,1723,597,3479,-148,22,-55
33557,1726,599,3471,-148,21,-56
33559,1730,602,3480,-148,18,-54
33561,1725,607,3483,-146,18,-53
33563,1722,602,3475,-148,19,-54
33565,1722,609,3482,-148,17,-55
33567,1720,606,3477,-147,18,-54
33569,1718,601,3480,-146,18,-56
33571,1715,592,3466,-147,19,-56
33573,1720,589,3473,-149,19,-55
33575,1718,597,3485,-149,20,-55
33577,1724,607,3483,-149,19,-55
33579,1723,606,3481,-150,20,-53
33581,1717,603,3487,-149,19,-54
33583,1708,596,3486,-148,17,-54
33585,1707,597,3496,-147,17,-54
33587,1707,596,3495,-146,17,-53
33589,1714,594,3497,-144,14,-54
33591,1716,599,3486,-142,11,-55
33593,1718,601,3480,-142,10,-54
33595,1716,606,3481,-142,10,-54
33597,1716,609,3473,-143,10,-54
33599,1715,608,3472,-143,9,-54
33601,1713,602,3462,-143,10,-55
33603,1710,598,3450,-144,14,-55
33605,1712,594,3447,-145,16,-54
33607,1715,600,3444,-147,17,-54
33609,1716,612,3457,-148,19,-56
33611,1714,611,3453,-149,22,-56
33613,1719,603,3449,-151,22,-55
33615,1716,606,3457,-154,22,-55
33617,1708,604,3465,-154,23,-56
33619,1705,602,3464,-153,24,-56
33621,1707,599,3468,-150,23,-55
33623,1707,601,3468,-150,23,-56
33625,1714,598,3473,-150,23,-56
33627,1718,601,3463,-150,22,-55
33629,1718,598,3453,-149,20,-55
33631,1718,604,3450,-149,20,-55
33633,1707,607,3473,-148,21,-56
33635,1708,607,3491,-147,22,-57
33637,1714,596,3495,-148,22,-57
33639,1718,593,3488,-150,23,-56
33641,1710,598,3473,-150,24,-57
33643,1707,600,3468,-151,24,-57
33645,1716,596,3475,-150,24,-55
33647,1723,597,3464,-153,22,-54
33649,1734,593,3469,-153,23,-54
33651,1735,590,3460,-151,22,-55
33653,1725,595,3465,-149,20,-56
33655,1723,598,3471,-147,20,-54
33657,1718,599,3479,-147,20,-55
33659,1708,602,3483,-148,20,-57
33661,1707,596,3485,-149,18,-57
33663,1711,600,3496,-148,16,-56
33665,1722,604,3486,-147,15,-55
33667,1721,604,3470,-147,13,-56
33669,1721,603,3476,-145,13,-56
33671,1724,603,3480,-146,12,-55
33673,1722,604,3478,-147,11,-56
33675,1710,603,3471,-147,10,-56
33677,1713,598,3460,-148,11,-56
33679,1717,605,3469,-149,14,-55
33681,1712,609,3461,-149,15,-56
33683,1711,613,3467,-148,16,-58
33685,1717,615,3465,-148,16,-58
33687,1716,610,3458,-149,16,-57
33689,1717,607,3456,-147,15,-57
33691,1718,606,3460,-148,17,-55
33693,1716,606,3479,-147,18,-56
33695,1722,603,3480,-149,16,-57
33754,1720,604,3475,-147,20,-57
33755,1720,604,3475,-147,20,-57
33755,1720,604,3475,-147,20,-57
33756,1720,604,3475,-147,20,-57
33756,1725,596,3473,-149,19,-56
33757,1725,596,3473,-149,19,-56
33757,1725,596,3473,-149,19,-56
33758,1725,596,3473,-149,19,-56
33758,1718,600,3485,-149,18,-57
33759,1718,600,3485,-149,18,-57
33759,1718,600,3485,-149,18,-57
33760,1718,600,3485,-149,18,-57
33760,1715,605,3494,-148,16,-56
33761,1715,605,3494,-148,16,-56
33761,1715,605,3494,-148,16,-56
33762,1715,605,3494,-148,16,-56
33762,1712,607,3491,-147,14,-55
33763,1712,607,3491,-147,14,-55
33763,1712,607,3491,-147,14,-55
33764,1712,607,3491,-147,14,-55
33764,1712,607,3491,-147,14,-55
33764,1712,607,3500,-147,15,-55
33765,1712,607,3500,-147,15,-55
33765,1712,607,3500,-147,15,-55
33766,1712,607,3500,-147,15,-55
33766,1714,602,3486,-147,15,-55
33767,1714,602,3486,-147,15,-55
33767,1714,602,3486,-147,15,-55
33768,1714,602,3486,-147,15,-55
33768,1709,593,3488,-146,15,-55
33769,1709,593,3488,-146,15,-55
33769,1709,593,3488,-146,15,-55
33770,1709,593,3488,-146,15,-55
33770,1706,596,3478,-147,14,-56
33771,1706,596,3478,-147,14,-56
33771,1706,596,3478,-147,14,-56
33772,1706,596,3478,-147,14,-56
33772,1705,597,3473,-148,14,-55
33773,1705,597,3473,-148,14,-55
33775,1700,599,3474,-147,14,-54
33777,1704,604,3480,-147,12,-56
33779,1708,612,3476,-146,12,-57
33781,1709,608,3480,-145,14,-55
33783,1713,603,3474,-146,15,-55
33785,1703,603,3469,-148,15,-56
33787,1703,602,3464,-149,14,-56
33789,1708,603,3460,-149,13,-56
33791,1709,599,3463,-150,14,-55
33793,1709,596,3454,-149,16,-56
33795,1708,600,3458,-149,18,-55
33797,1707,593,3462,-150,20,-55
33799,1704,597,3464,-150,19,-55
33801,1708,594,3460,-149,20,-54
33803,1709,599,3453,-151,22,-55
33805,1705,600,3455,-151,23,-56
33807,1706,599,3460,-150,24,-56
33809,1715,604,3463,-152,24,-55
33811,1720,606,3472,-151,23,-56
33813,1728,607,3463,-150,23,-56
33815,1726,610,3458,-149,21,-57
33817,1719,602,3458,-148,21,-58
33819,1707,598,3464,-148,22,-57
33821,1709,594,3472,-148,23,-56
33823,1719,594,3476,-150,22,-56
33825,1715,601,3471,-150,24,-57
33827,1721,606,3476,-149,23,-58
33829,1724,605,3481,-149,22,-58
33831,1716,611,3480,-149,21,-56
33833,1713,605,3472,-149,18,-56
33835,1713,593,3469,-148,19,-55
33837,1718,587,3478,-148,20,-55
33839,1723,593,3467,-149,20,-55
33841,1729,590,3468,-148,19,-56
33843,1723,590,3480,-148,19,-56
33845,1723,596,3496,-149,19,-55
33847,1718,602,3488,-150,16,-55
33849,1717,607,3487,-151,15,-54
33851,1716,604,3491,-149,16,-54
33853,1715,606,3485,-149,15,-55
33855,1715,600,3488,-149,16,-53
33857,1717,609,3499,-149,16,-53
33859,1714,614,3506,-148,16,-53
33861,1717,617,3495,-146,16,-54
33863,1719,603,3492,-146,15,-56
33865,1717,598,3480,-146,14,-56
33867,1707,595,3465,-148,12,-53
33869,1707,598,3460,-147,13,-53
33871,1714,597,3460,-146,15,-53
33873,1718,602,3462,-147,15,-55
33875,1715,597,3465,-148,17,-56
33877,1710,596,3466,-147,19,-56
33879,1713,596,3466,-148,18,-56
33881,1709,593,3473,-150,20,-55
33883,1704,598,3481,-151,21,-56
33885,1702,600,3473,-150,21,-55
33887,1704,605,3474,-150,21,-57
33889,1713,598,3462,-149,20,-57
33891,1712,602,3468,-148,20,-58
33893,1713,608,3464,-149,19,-58
33895,1714,613,3464,-148,18,-57
33897,1719,614,3473,-147,18,-56
33899,1722,615,3468,-147,18,-55
33901,1713,609,3453,-147,17,-55
33903,1712,602,3450,-148,17,-55
33905,1721,604,3457,-149,20,-55
33907,1711,604,3460,-150,20,-56
33909,1713,605,3448,-153,21,-55
33911,1718,603,3442,-151,21,-56
33913,1723,601,3464,-150,22,-55
33915,1723,603,3479,-150,23,-55
33917,1718,602,3486,-150,24,-56
33919,1720,594,3473,-152,25,-57
33921,1715,590,3475,-152,24,-56
33923,1711,591,3488,-151,22,-57
33925,1714,592,3491,-149,21,-57
33927,1714,600,3496,-148,20,-56
33929,1722,601,3495,-147,19,-56
33931,1728,599,3491,-146,17,-56
33933,1719,605,3483,-145,15,-57
33935,1714,602,3474,-145,14,-56
33937,1715,605,3467,-146,13,-56
33939,1719,609,3467,-147,13,-56
33941,1721,616,3467,-147,13,-55
33943,1715,612,3472,-147,13,-55
33945,1714,619,3467,-147,14,-54
33947,1717,615,3454,-147,15,-55
33949,1716,607,3456,-148,17,-54
33951,1713,604,3457,-148,17,-54
33953,1711,610,3453,-150,18,-54
33955,1713,605,3455,-150,19,-55
33957,1709,605,3456,-150,19,-54
33959,1711,605,3471,-151,20,-52
33961,1713,598,3483,-150,19,-52
33963,1708,592,3490,-149,17,-52
33965,1708,587,3475,-150,16,-52
33967,1711,589,3470,-148,15,-53
33969,1715,595,3465,-147,14,-53
33971,1715,599,3450,-146,14,-55
33973,1713,600,3457,-148,15,-56
33975,1706,600,3461,-149,15,-56
33977,1715,607,3467,-149,16,-55
33979,1720,612,3467,-147,16,-55
33981,1717,605,3466,-146,18,-57
33983,1722,608,3457,-149,19,-57
33985,1713,607,3460,-150,19,-57
33987,1711,599,3463,-150,19,-56
33989,1710,592,3464,-151,23,-56
33991,1715,596,3467,-153,23,-55
33993,1713,595,3472,-154,24,-55
33995,1710,597,3469,-155,25,-55
33997,1714,602,3469,-152,25,-55
33999,1713,599,3475,-151,26,-55
34001,1709,590,3464,-152,26,-56
34003,1708,593,3468,-152,25,-55
34005,1709,593,3476,-150,22,-54
34007,1711,598,3477,-150,22,-54
34009,1708,591,3477,-150,20,-55
34011,1707,598,3484,-149,17,-56
34013,1712,603,3484,-147,17,-57
34015,1716,609,3484,-148,16,-55
34021,1713,600,3480,-148,17,-54
34021,1713,600,3480,-148,17,-54
34022,1713,600,3480,-148,17,-54
34023,1708,599,3476,-149,18,-54
34025,1715,602,3473,-150,19,-56
34027,1715,605,3473,-149,20,-55
34029,1716,611,3471,-150,21,-56
34031,1719,606,3475,-149,22,-56
34033,1716,605,3476,-148,21,-55
34035,1714,609,3470,-149,22,-54
34037,1713,612,3477,-149,21,-53
34039,1708,601,3479,-148,19,-53
34041,1704,602,3473,-148,16,-54
34043,1707,599,3469,-147,15,-55
34045,1708,605,3468,-147,15,-55
34047,1713,608,3458,-147,14,-54
34049,1707,613,3457,-145,12,-52
34051,1706,610,3468,-144,12,-53
34053,1711,602,3458,-144,10,-54
34055,1708,607,3461,-144,10,-54
34057,1706,599,3461,-145,12,-54
34059,1702,595,3459,-147,15,-54
34061,1706,600,3463,-147,18,-56
34063,1711,603,3468,-147,21,-56
34065,1712,603,3481,-150,22,-55
34067,1720,602,3472,-150,22,-55
34069,1719,597,3477,-151,22,-55
34071,1720,595,3469,-151,24,-55
34073,1722,599,3473,-150,25,-55
34075,1723,597,3477,-148,26,-57
34077,1716,599,3475,-148,24,-56
34079,1719,606,3477,-147,22,-55
34081,1714,603,3477,-146,21,-55
34083,1707,603,3477,-148,20,-55
34085,1708,601,3460,-148,19,-55
34087,1707,604,3461,-146,17,-56
34089,1711,597,3464,-146,17,-56
34091,1709,610,3461,-148,16,-57
34093,1710,601,3467,-148,18,-56
34095,1718,601,3467,-148,21,-57
34097,1716,599,3469,-149,21,-58
34099,1718,601,3468,-148,22,-56
34101,1714,607,3475,-148,22,-55
34103,1707,605,3474,-148,22,-55
34105,1713,605,3464,-149,22,-56
34107,1718,601,3469,-151,23,-56
34109,1713,602,3476,-152,23,-56
34111,1712,605,3482,-152,21,-57
34113,1712,608,3490,-152,21,-56
34115,1712,613,3490,-151,18,-55
34117,1712,614,3496,-149,16,-54
34119,1712,610,3483,-148,14,-55
34121,1717,601,3472,-147,15,-55
34123,1714,595,3478,-147,15,-53
34125,1713,593,3468,-147,15,-55
34127,1706,598,3476,-148,15,-56
34129,1705,602,3473,-148,13,-55
34131,1710,596,3474,-147,12,-55
34133,1707,599,3481,-148,14,-56
34135,1706,604,3476,-148,16,-55
34137,1712,603,3469,-146,16,-55
34139,1717,606,3466,-147,18,-57
34141,1715,607,3464,-148,19,-57
34143,1717,605,3460,-148,19,-58
34145,1713,602,3473,-148,20,-57
34147,1714,597,3493,-149,21,-56
34149,1707,602,3492,-149,21,-57
34151,1697,604,3490,-150,18,-58
34153,1702,597,3483,-151,17,-55
34155,1696,592,3483,-149,18,-56
34157,1703,600,3495,-147,18,-57
34159,1712,601,3485,-147,17,-57
34161,1719,601,3480,-147,16,-57
34163,1720,598,3477,-147,16,-56
34165,1720,594,3464,-146,14,-55
34167,1723,588,3451,-144,14,-55
34169,1716,592,3446,-146,14,-56
34171,1711,588,3448,-148,18,-56
34173,1716,588,3454,-149,21,-57
34175,1723,594,3453,-148,24,-57
34177,1720,602,3464,-147,24,-56
34179,1721,606,3468,-149,25,-56
34181,1718,602,3460,-151,25,-58
34183,1718,607,3472,-151,27,-57
34185,1716,608,3479,-150,28,-55
34187,1709,603,3474,-151,25,-55
34189,1712,602,3480,-150,26,-56
34191,1712,602,3479,-151,23,-55
34193,1716,607,3495,-150,20,-56
34195,1716,602,3500,-149,18,-55
34197,1715,600,3498,-148,16,-55
34199,1720,600,3486,-147,14,-55
34201,1722,602,3479,-150,13,-54
34203,1723,604,3474,-150,13,-53
34205,1720,597,3466,-147,14,-53
34207,1717,596,3468,-147,13,-53
34209,1718,595,3464,-147,14,-54
34211,1715,595,3466,-147,16,-54
34213,1717,598,3471,-148,18,-53
34215,1720,603,3472,-150,19,-55
34217,1719,607,3472,-151,21,-55
34219,1717,598,3484,-150,20,-56
34221,1712,596,3491,-150,21,-55
34223,1716,593,3494,-150,21,-55
34225,1713,594,3497,-150,21,-55
34227,1710,598,3496,-149,20,-54
34229,1701,596,3487,-149,18,-53
34231,1708,600,3487,-147,15,-54
34233,1710,606,3474,-146,12,-55
34235,1713,604,3476,-145,12,-55
34237,1715,610,3472,-145,14,-57
34239,1716,612,3467,-146,14,-57
34241,1719,612,3458,-146,14,-56
34243,1712,613,3456,-148,14,-56
34245,1714,613,3458,-148,17,-57
34247,1723,612,3452,-149,21,-56
34249,1723,614,3466,-149,22,-56
34251,1722,609,3463,-150,22,-56
34253,1716,602,3461,-151,23,-55
34255,1717,593,3465,-152,25,-54
34257,1718,596,3470,-153,25,-55
34259,1721,602,3471,-150,25,-54
34261,1725,600,3458,-148,23,-54
34263,1725,600,3469,-149,21,-55
34265,1722,604,3481,-149,20,-56
34267,1723,600,3480,-149,20,-55
34269,1716,602,3479,-147,20,-56
34271,1712,597,3485,-148,17,-55
34273,1707,590,3489,-149,17,-56
34275,1712,588,3484,-148,17,-56
34277,1716,591,3466,-147,17,-53
34279,1720,588,3470,-147,17,-54
34281,1719,589,3474,-147,18,-55
34283,1720,599,3473,-149,19,-56
34285,1720,597,3472,-151,20,-56
34287,1723,595,3464,-153,23,-54
34289,1722,593,3468,-151,25,-54
34291,1717,602,3478,-150,24,-55
34293,1718,604,3464,-150,24,-56
34295,1725,604,3464,-150,24,-55
34390,1722,599,3442,-141,3,-54
34390,1722,599,3442,-141,3,-54
34391,1722,599,3442,-141,3,-54
34391,1726,594,3442,-143,7,-54
34392,1726,594,3442,-143,7,-54
34392,1726,594,3442,-143,7,-54
34393,1726,594,3442,-143,7,-54
34393,1717,598,3448,-147,11,-53
34394,1717,598,3448,-147,11,-53
34394,1717,598,3448,-147,11,-53
34395,1717,598,3448,-147,11,-53
34395,1717,597,3454,-150,17,-55
34396,1717,597,3454,-150,17,-55
34396,1717,597,3454,-150,17,-55
34397,1717,597,3454,-150,17,-55
34397,1717,595,3455,-153,21,-55
34398,1717,595,3455,-153,21,-55
34398,1717,595,3455,-153,21,-55
34399,1717,595,3455,-153,21,-55
34399,1714,596,3459,-155,25,-54
34400,1714,596,3459,-155,25,-54
34400,1714,596,3459,-155,25,-54
34401,1714,596,3459,-155,25,-54
34401,1714,596,3459,-155,25,-54
34401,1706,593,3457,-155,27,-53
34402,1706,593,3457,-155,27,-53
34402,1706,593,3457,-155,27,-53
34403,1706,593,3457,-155,27,-53
34403,1700,599,3471,-154,25,-52
34404,1700,599,3471,-154,25,-52
34404,1700,599,3471,-154,25,-52
34405,1700,599,3471,-154,25,-52
34405,1705,598,3476,-154,20,-54
34406,1705,598,3476,-154,20,-54
34406,1705,598,3476,-154,20,-54
34407,1705,598,3476,-154,20,-54
34407,1708,606,3478,-152,17,-55
34408,1708,606,3478,-152,17,-55
34408,1708,606,3478,-152,17,-55
34409,1708,606,3478,-152,17,-55
34409,1707,605,3487,-148,13,-56
34410,1707,605,3487,-148,13,-56
34410,1707,605,3487,-148,13,-56
34411,1707,605,3487,-148,13,-56
34411,1713,605,3487,-144,9,-55
34412,1713,605,3487,-144,9,-55
34412,1713,605,3487,-144,9,-55
34413,1713,605,3487,-144,9,-55
34413,1712,597,3466,-141,6,-55
34414,1712,597,3466,-141,6,-55
34414,1712,597,3466,-141,6,-55
34414,1712,597,3466,-141,6,-55
34415,1712,597,3466,-141,6,-55
34415,1713,601,3458,-139,5,-56
34416,1713,601,3458,-139,5,-56
34416,1713,601,3458,-139,5,-56
34417,1713,601,3458,-139,5,-56
34417,1714,598,3456,-139,4,-56
34418,1714,598,3456,-139,4,-56
34418,1714,598,3456,-139,4,-56
34419,1714,598,3456,-139,4,-56
34419,1710,598,3443,-142,4,-54
34421,1706,608,3431,-142,7,-53
34423,1709,610,3432,-144,12,-54
34425,1709,604,3430,-150,17,-54
34427,1710,603,3425,-153,22,-55
34429,1711,601,3425,-152,27,-57
34431,1713,604,3440,-152,30,-59
34433,1710,603,3460,-151,33,-59
34435,1705,603,3465,-151,35,-57
34437,1708,604,3469,-151,35,-57
34439,1711,604,3471,-153,34,-57
34441,1713,604,3484,-152,34,-57
34443,1714,607,3488,-150,31,-56
34445,1714,603,3489,-149,25,-56
34447,1715,596,3498,-147,20,-56
34449,1711,605,3492,-145,20,-55
34451,1710,604,3481,-143,18,-55
34453,1711,604,3481,-144,16,-55
34455,1712,603,3484,-147,17,-54
34457,1720,607,3476,-148,19,-55
34459,1723,611,3478,-149,21,-56
34461,1721,613,3470,-150,23,-56
34463,1719,609,3469,-147,24,-56
34465,1718,604,3475,-149,26,-55
34467,1716,595,3479,-153,26,-54
34469,1710,592,3471,-153,26,-54
34471,1715,600,3476,-154,25,-56
34473,1718,603,3474,-155,24,-58
34475,1717,601,3481,-152,21,-58
34477,1721,600,3490,-150,19,-57
34479,1729,597,3497,-148,18,-56
34481,1724,600,3504,-146,14,-55
34483,1723,601,3492,-145,9,-55
34485,1721,602,3479,-144,6,-55
34487,1716,600,3487,-142,6,-56
34489,1713,611,3474,-141,5,-55
34491,1715,609,3468,-142,3,-54
34493,1714,606,3455,-143,5,-54
34495,1709,612,3453,-143,8,-54
34497,1713,612,3456,-143,10,-54
34499,1712,610,3451,-146,11,-54
34501,1709,608,3446,-147,15,-55
34503,1713,601,3457,-149,20,-55
34505,1711,600,3462,-150,23,-58
34507,1717,596,3458,-151,24,-56
34509,1712,602,3464,-153,25,-54
34511,1719,607,3475,-153,25,-55
34513,1716,609,3472,-152,24,-55
34515,1719,600,3471,-150,24,-55
34517,1718,596,3473,-148,22,-54
34519,1718,597,3467,-149,18,-54
34521,1713,598,3466,-147,18,-53
34523,1714,606,3463,-146,16,-53
34525,1720,606,3448,-145,14,-56
34527,1714,599,3451,-144,14,-55
34529,1719,602,3447,-145,17,-55
34531,1716,602,3453,-146,18,-55
34533,1715,602,3462,-150,21,-54
34535,1716,606,3478,-152,26,-56
34537,1710,607,3471,-153,30,-57
34539,1712,599,3485,-154,32,-56
34541,1715,603,3477,-153,35,-56
34543,1716,600,3487,-153,36,-56
34545,1710,606,3492,-151,35,-56
34547,1715,608,3501,-150,32,-56
34549,1717,609,3503,-150,29,-56
34551,1718,615,3503,-149,24,-56
34553,1721,611,3506,-147,17,-55
34555,1726,602,3507,-147,13,-55
34557,1727,601,3507,-145,14,-56
34559,1728,603,3506,-143,13,-58
