t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw
104460,1707,600,3482,-148,18,-57
104462,1705,601,3489,-148,18,-55
104464,1703,616,3468,-149,18,-56
104466,1713,609,3459,-149,19,-56
104468,1723,603,3466,-149,20,-55
104470,1714,597,3484,-147,20,-55
104472,1720,607,3491,-145,18,-55
104474,1711,611,3501,-148,17,-55
104476,1708,609,3496,-148,18,-54
104478,1714,607,3492,-146,17,-55
104480,1719,599,3485,-146,16,-56
104482,1717,598,3484,-144,20,-55
104484,1719,602,3480,-145,20,-54
104486,1715,612,3485,-147,20,-53
104488,1720,612,3479,-148,21,-52
104490,1713,612,3477,-147,20,-53
104492,1722,608,3465,-148,20,-52
104494,1717,602,3467,-148,19,-53
104496,1707,597,3476,-148,18,-52
104498,1707,593,3479,-149,20,-53
104500,1708,595,3480,-148,22,-55
104502,1712,595,3471,-148,22,-55
104504,1702,596,3467,-149,22,-56
104506,1697,605,3479,-147,20,-55
104508,1714,614,3483,-149,20,-55
104510,1711,612,3476,-149,20,-54
104512,1701,616,3464,-145,18,-55
104514,1709,615,3459,-145,17,-55
104516,1708,611,3461,-145,17,-55
104518,1704,605,3473,-145,17,-54
104520,1705,593,3477,-146,18,-54
104522,1703,596,3468,-147,19,-52
104524,1711,595,3475,-147,20,-52
104526,1715,597,3472,-150,22,-53
104528,1703,600,3477,-150,22,-54
104530,1705,602,3488,-149,21,-54
104532,1709,600,3489,-147,21,-53
104534,1706,600,3494,-148,21,-55
104536,1708,602,3492,-148,21,-55
104538,1716,595,3499,-147,21,-54
104540,1712,598,3501,-147,21,-54
104542,1711,603,3495,-147,20,-54
104544,1705,604,3485,-146,20,-54
104546,1705,598,3483,-145,20,-54
104548,1714,592,3478,-146,21,-54
104550,1713,585,3460,-146,21,-54
104552,1716,595,3474,-147,22,-54
104554,1719,599,3476,-147,23,-55
104556,1724,602,3476,-145,23,-55
104558,1726,602,3480,-144,21,-54
104560,1719,600,3476,-145,18,-54
104562,1711,600,3473,-145,18,-55
104564,1709,600,3472,-146,18,-53
104566,1708,599,3476,-147,17,-53
104568,1712,604,3471,-146,17,-55
104570,1710,605,3477,-146,17,-56
104572,1721,601,3476,-146,16,-56
104574,1719,603,3474,-146,16,-55
104576,1708,601,3471,-146,19,-55
104578,1706,599,3466,-146,21,-55
104580,1702,594,3465,-146,20,-56
104582,1699,587,3458,-146,20,-55
104584,1706,591,3454,-148,22,-55
104586,1715,598,3461,-148,22,-54
104588,1726,604,3459,-148,21,-54
104590,1728,605,3466,-147,21,-54
104592,1729,601,3479,-147,20,-53
104594,1725,604,3484,-147,20,-54
104596,1718,611,3487,-147,18,-55
104598,1708,612,3482,-147,19,-55
104600,1709,606,3473,-149,18,-54
104602,1719,602,3485,-148,18,-53
104604,1719,602,3492,-146,18,-52
104606,1716,605,3484,-146,18,-52
104608,1710,602,3473,-145,19,-54
104610,1709,602,3479,-145,19,-53
104612,1702,604,3482,-145,19,-54
104614,1706,612,3479,-147,19,-55
104616,1706,608,3486,-146,22,-56
104618,1711,605,3489,-145,21,-55
104620,1713,603,3487,-147,19,-54
104622,1713,612,3486,-149,19,-55
104624,1710,611,3481,-148,20,-56
104626,1712,604,3474,-149,20,-54
104628,1717,604,3462,-148,22,-53
104630,1717,605,3466,-146,22,-54
104632,1710,605,3473,-147,22,-53
104634,1710,603,3485,-147,21,-54
104636,1710,601,3496,-147,20,-54
104638,1713,605,3492,-147,19,-54
104640,1714,605,3497,-148,20,-54
104642,1711,601,3489,-148,19,-54
104644,1715,601,3495,-147,19,-54
104646,1715,605,3484,-148,20,-54
104648,1709,605,3472,-148,22,-54
104650,1711,603,3465,-149,21,-55
104652,1719,596,3467,-148,20,-56
104654,1722,595,3467,-146,21,-56
104656,1716,592,3468,-145,21,-56
104658,1712,591,3469,-145,19,-56
104660,1714,595,3483,-145,17,-56
104662,1712,601,3488,-146,19,-57
104664,1711,606,3488,-146,20,-56
104666,1718,595,3481,-144,20,-55
104668,1719,603,3472,-148,19,-55
104670,1721,600,3465,-147,19,-55
104672,1725,603,3461,-148,20,-55
104674,1720,602,3468,-147,20,-54
104676,1711,608,3469,-148,20,-53
104678,1704,605,3464,-148,18,-54
104680,1708,601,3453,-147,17,-54
104682,1711,601,3458,-146,19,-54
104684,1719,595,3458,-147,18,-54
104686,1721,593,3466,-147,17,-54
104688,1716,602,3478,-147,18,-55
104690,1712,606,3476,-147,20,-54
104692,1711,605,3474,-147,19,-54
104694,1715,609,3477,-147,18,-54
104696,1717,615,3472,-147,18,-55
104698,1717,610,3483,-144,20,-55
104700,1714,606,3483,-146,18,-54
104702,1722,606,3482,-149,19,-53
104704,1717,606,3478,-148,18,-53
104706,1718,612,3486,-148,18,-52
104708,1720,614,3472,-147,18,-53
104710,1715,604,3477,-147,17,-56
104712,1715,594,3475,-146,18,-57
104714,1719,593,3466,-146,17,-56
104716,1720,595,3476,-146,18,-54
104718,1721,595,3479,-147,20,-53
104720,1708,601,3473,-148,21,-53
104722,1707,600,3487,-149,21,-55
104724,1708,606,3479,-148,21,-54
104726,1705,602,3454,-148,20,-54
104728,1709,607,3454,-146,19,-54
104730,1720,608,3472,-147,18,-54
104732,1719,598,3475,-149,18,-55
104734,1717,596,3487,-147,19,-55
104736,1711,596,3494,-145,18,-56
104738,1719,599,3497,-145,18,-56
104740,1720,606,3485,-146,19,-55
104742,1722,613,3491,-146,20,-55
104744,1712,610,3495,-148,19,-55
104746,1709,606,3490,-149,18,-55
104748,1710,607,3486,-148,18,-55
104750,1706,603,3486,-146,18,-55
104752,1706,604,3483,-147,19,-56
104754,1711,608,3473,-147,20,-55
104756,1716,603,3466,-146,20,-53
104758,1722,596,3483,-147,19,-53
104760,1717,592,3485,-146,17,-53
104762,1712,597,3477,-146,17,-52
104764,1713,589,3476,-146,17,-53
104766,1707,594,3484,-146,17,-53
104768,1710,600,3490,-145,19,-53
104770,1707,609,3484,-147,20,-52
104772,1708,610,3472,-149,20,-53
104774,1712,614,3466,-148,20,-54
104776,1715,604,3478,-147,21,-55
104778,1712,595,3490,-145,21,-55
104780,1705,599,3488,-145,19,-56
104782,1704,599,3485,-145,19,-55
104784,1705,595,3485,-145,21,-54
104786,1708,595,3490,-145,20,-55
104788,1709,590,3476,-146,20,-56
104790,1711,599,3469,-145,20,-56
104792,1708,601,3464,-144,18,-56
104794,1717,602,3463,-145,18,-56
104796,1717,601,3469,-144,18,-55
104798,1714,595,3472,-143,20,-54
104800,1710,593,3477,-145,21,-55
104802,1717,598,3477,-145,23,-56
104804,1713,599,3484,-146,22,-55
104806,1706,602,3483,-148,23,-54
104808,1702,603,3481,-148,22,-54
104810,1705,601,3478,-147,20,-54
104812,1706,609,3475,-146,19,-54
104814,1705,608,3480,-148,19,-54
104816,1709,605,3469,-147,20,-53
104818,1714,602,3467,-147,19,-53
104820,1715,597,3477,-147,19,-54
104822,1708,603,3477,-147,20,-54
104824,1705,600,3473,-146,19,-54
104826,1700,599,3468,-148,18,-53
104828,1701,597,3474,-147,16,-53
104830,1715,595,3468,-144,17,-53
104832,1717,593,3462,-143,18,-53
104834,1716,592,3455,-143,19,-53
104836,1718,592,3455,-144,18,-54
104838,1720,596,3468,-146,20,-53
104840,1715,602,3462,-148,20,-53
104842,1706,602,3468,-148,19,-53
104844,1707,600,3471,-150,20,-53
104846,1702,600,3473,-150,19,-53
104848,1700,603,3474,-148,20,-54
104850,1711,600,3484,-148,21,-54
104852,1714,605,3485,-149,19,-53
104854,1718,601,3480,-147,20,-53
104856,1712,594,3475,-147,18,-53
104858,1714,590,3468,-147,17,-54
104860,1715,595,3466,-146,17,-55
104862,1704,592,3468,-144,17,-56
104864,1706,595,3475,-143,17,-55
104866,1705,593,3467,-145,17,-55
104868,1701,597,3456,-146,17,-56
104870,1701,594,3457,-145,18,-54
104872,1705,599,3464,-146,19,-55
104874,1711,595,3462,-146,19,-56
104876,1722,593,3459,-148,18,-55
104878,1719,599,3458,-149,19,-55
104880,1708,606,3474,-147,21,-55
104882,1704,607,3478,-148,22,-55
104884,1704,599,3476,-146,23,-54
104886,1710,605,3474,-146,22,-54
104888,1712,613,3477,-147,22,-53
104890,1710,605,3485,-148,23,-54
104892,1716,605,3489,-149,22,-54
104894,1717,612,3470,-149,21,-53
104896,1711,610,3459,-148,20,-53
104898,1708,610,3469,-150,18,-54
104900,1719,604,3476,-150,19,-55
104902,1715,600,3488,-148,20,-55
104904,1708,597,3495,-148,19,-55
104906,1713,600,3497,-147,18,-55
104908,1713,607,3495,-147,18,-56
104910,1710,607,3482,-147,17,-57
104997,1706,605,3479,-147,16,-55
104997,1706,605,3479,-147,16,-55
104998,1706,605,3479,-147,16,-55
104998,1706,605,3479,-147,16,-55
104999,1714,599,3473,-148,16,-55
104999,1714,599,3473,-148,16,-55
105000,1714,599,3473,-148,16,-55
105000,1714,599,3473,-148,16,-55
105001,1714,599,3473,-148,16,-55
105001,1718,597,3465,-147,17,-54
105002,1718,597,3465,-147,17,-54
105002,1718,597,3465,-147,17,-54
105003,1718,597,3465,-147,17,-54
105003,1710,595,3455,-146,18,-54
105004,1710,595,3455,-146,18,-54
105004,1710,595,3455,-146,18,-54
105005,1710,595,3455,-146,18,-54
105005,1708,601,3463,-145,16,-55
105006,1708,601,3463,-145,16,-55
105006,1708,601,3463,-145,16,-55
105007,1708,601,3463,-145,16,-55
105007,1706,603,3458,-146,18,-56
105008,1706,603,3458,-146,18,-56
105008,1706,603,3458,-146,18,-56
105009,1706,603,3458,-146,18,-56
105009,1706,596,3465,-146,18,-55
105009,1706,596,3465,-146,18,-55
105010,1706,596,3465,-146,18,-55
105010,1706,596,3465,-146,18,-55
105011,1705,590,3470,-145,18,-54
105011,1705,590,3470,-145,18,-54
105012,1705,590,3470,-145,18,-54
105012,1705,590,3470,-145,18,-54
105013,1705,590,3470,-145,18,-54
105013,1708,595,3465,-146,18,-55
105014,1708,595,3465,-146,18,-55
105014,1708,595,3465,-146,18,-55
105015,1708,595,3465,-146,18,-55
105015,1710,595,3461,-146,19,-56
105016,1710,595,3461,-146,19,-56
105016,1710,595,3461,-146,19,-56
105017,1710,595,3461,-146,19,-56
105017,1708,603,3463,-146,21,-55
105018,1708,603,3463,-146,21,-55
105018,1708,603,3463,-146,21,-55
105019,1708,603,3463,-146,21,-55
105019,1712,604,3468,-146,23,-56
105020,1712,604,3468,-146,23,-56
105020,1712,604,3468,-146,23,-56
105021,1712,604,3468,-146,23,-56
105021,1712,611,3468,-146,22,-57
105021,1712,611,3468,-146,22,-57
105022,1712,611,3468,-146,22,-57
105022,1712,611,3468,-146,22,-57
105023,1709,606,3477,-145,21,-55
105023,1709,606,3477,-145,21,-55
105024,1709,606,3477,-145,21,-55
105026,1721,604,3488,-144,22,-53
105028,1722,608,3493,-145,21,-53
105030,1714,605,3484,-146,18,-52
105032,1708,601,3484,-145,18,-53
105034,1708,597,3484,-145,19,-54
105036,1701,600,3475,-146,21,-56
105038,1703,602,3474,-146,21,-57
105040,1711,604,3476,-145,20,-58
105042,1711,599,3469,-144,19,-58
105044,1711,597,3475,-145,18,-58
105046,1713,608,3473,-147,18,-57
105048,1708,610,3480,-147,17,-56
105050,1708,607,3475,-146,17,-55
105052,1710,604,3470,-148,19,-54
105054,1715,604,3474,-147,20,-55
105056,1718,595,3484,-148,21,-55
105058,1720,596,3477,-148,20,-55
105060,1719,596,3476,-147,20,-55
105062,1709,595,3467,-148,20,-56
105064,1701,593,3477,-147,21,-56
105066,1702,594,3469,-146,21,-54
105068,1712,594,3480,-147,20,-54
105070,1715,601,3489,-147,20,-56
105072,1723,608,3480,-147,20,-54
105074,1723,609,3487,-146,20,-53
105076,1716,606,3477,-145,20,-55
105078,1717,612,3478,-146,20,-55
105080,1712,611,3475,-145,17,-56
105082,1714,605,3468,-146,16,-55
105084,1723,602,3474,-145,17,-54
105086,1717,601,3475,-143,18,-56
105088,1718,600,3476,-143,19,-56
105090,1725,611,3469,-144,20,-55
105092,1721,605,3461,-146,20,-55
105094,1711,602,3474,-148,19,-55
105096,1706,595,3470,-149,20,-54
105098,1705,595,3480,-149,22,-55
105100,1706,593,3491,-149,22,-53
105102,1707,591,3480,-150,21,-52
105104,1706,599,3476,-150,22,-55
105106,1710,609,3482,-149,20,-56
105108,1715,612,3483,-148,19,-55
105110,1706,607,3484,-147,18,-56
105112,1702,599,3482,-146,18,-56
105114,1698,593,3478,-147,15,-56
105116,1699,593,3483,-147,16,-53
105118,1700,603,3489,-147,17,-53
105120,1699,600,3489,-146,19,-55
105122,1708,597,3494,-145,19,-55
105124,1709,602,3497,-147,18,-54
105126,1717,603,3483,-148,18,-54
105128,1711,606,3470,-150,19,-54
105130,1707,610,3483,-150,19,-53
105132,1709,608,3481,-150,20,-53
105134,1712,600,3469,-151,20,-56
105136,1723,597,3471,-150,21,-55
105138,1718,599,3471,-148,19,-54
105140,1712,603,3466,-146,21,-53
105142,1713,598,3474,-147,21,-54
105144,1711,599,3467,-147,19,-55
105146,1713,595,3459,-147,20,-56
105148,1713,597,3461,-149,20,-56
105150,1712,590,3466,-147,20,-55
105152,1723,594,3463,-146,19,-55
105154,1721,595,3466,-146,18,-55
105156,1715,593,3473,-148,19,-54
105158,1711,595,3469,-147,22,-55
105160,1704,592,3461,-144,20,-56
105162,1705,598,3456,-143,18,-55
105164,1711,595,3469,-144,19,-56
105166,1711,595,3474,-144,21,-55
105168,1714,594,3476,-145,21,-54
105170,1713,595,3491,-147,21,-54
105172,1707,600,3493,-148,21,-53
105174,1713,605,3478,-149,22,-54
