t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw
88362,1453,-1189,3442,-147,16,-53
88364,1450,-1200,3447,-145,22,-53
88366,1451,-1200,3467,-143,26,-55
88368,1444,-1200,3479,-144,29,-55
88370,1440,-1193,3488,-143,27,-55
88372,1440,-1193,3479,-144,27,-54
88374,1440,-1194,3474,-145,26,-54
88376,1443,-1187,3472,-143,24,-54
88378,1446,-1187,3465,-142,23,-53
88380,1456,-1193,3474,-145,23,-53
88382,1463,-1197,3483,-147,26,-52
88384,1460,-1190,3476,-148,29,-54
88386,1461,-1194,3481,-146,28,-55
88388,1457,-1193,3499,-146,27,-53
88390,1462,-1194,3488,-144,28,-52
88392,1453,-1192,3479,-142,28,-53
88394,1447,-1185,3486,-143,27,-54
88396,1440,-1199,3492,-145,30,-52
88398,1441,-1209,3507,-144,31,-52
88400,1443,-1204,3508,-143,30,-53
88402,1450,-1197,3511,-143,28,-54
88404,1445,-1187,3523,-143,25,-53
88406,1448,-1194,3508,-143,26,-53
88408,1444,-1195,3515,-145,25,-55
88410,1437,-1195,3517,-144,22,-53
88412,1444,-1194,3508,-147,20,-52
88414,1450,-1200,3512,-148,19,-51
88416,1446,-1201,3501,-148,19,-51
88418,1444,-1197,3502,-147,17,-52
88420,1448,-1195,3511,-146,14,-51
88422,1455,-1195,3512,-147,11,-50
88424,1456,-1194,3512,-145,10,-51
88426,1453,-1188,3501,-146,8,-52
88428,1456,-1178,3498,-148,8,-52
88430,1445,-1187,3506,-148,12,-51
88432,1443,-1198,3504,-148,14,-51
88434,1436,-1197,3499,-149,13,-52
88436,1437,-1186,3485,-150,12,-56
88438,1447,-1193,3481,-149,12,-56
88440,1446,-1192,3490,-149,12,-56
88442,1439,-1193,3485,-148,13,-58
88444,1434,-1187,3482,-148,15,-58
88446,1436,-1185,3474,-147,13,-55
88448,1433,-1195,3486,-148,17,-54
88450,1437,-1200,3480,-148,18,-55
88452,1436,-1194,3483,-148,19,-52
88454,1443,-1189,3477,-147,14,-52
88456,1443,-1201,3465,-148,14,-53
88458,1449,-1203,3457,-149,14,-53
88460,1445,-1195,3465,-149,15,-55
88462,1443,-1188,3462,-149,16,-56
88464,1446,-1195,3468,-147,17,-54
88466,1446,-1201,3478,-144,22,-53
88468,1450,-1198,3475,-144,26,-54
88470,1458,-1198,3485,-144,26,-56
88472,1459,-1191,3487,-142,26,-56
88474,1453,-1194,3492,-140,31,-53
88476,1450,-1194,3494,-141,34,-53
88478,1453,-1183,3490,-141,34,-52
88480,1448,-1191,3486,-143,31,-52
88482,1448,-1201,3497,-146,28,-51
88484,1449,-1194,3513,-147,26,-53
88486,1450,-1188,3506,-147,22,-54
88488,1449,-1186,3492,-150,18,-52
88490,1447,-1201,3481,-147,14,-52
88492,1445,-1198,3476,-147,13,-54
88494,1447,-1194,3481,-146,15,-53
88496,1449,-1197,3486,-148,20,-52
88498,1451,-1200,3491,-147,24,-51
88500,1451,-1204,3498,-144,26,-52
88502,1451,-1205,3502,-143,26,-52
88504,1452,-1202,3506,-143,26,-53
88506,1458,-1202,3511,-144,26,-54
88508,1456,-1205,3500,-144,24,-54
88510,1455,-1202,3491,-145,20,-55
88512,1448,-1196,3500,-143,16,-55
88514,1449,-1201,3492,-145,13,-52
88516,1440,-1202,3504,-149,12,-51
88518,1448,-1202,3506,-150,10,-51
88520,1451,-1191,3500,-151,7,-53
88522,1456,-1195,3484,-151,7,-53
88524,1449,-1198,3465,-153,8,-53
88526,1447,-1185,3456,-152,11,-54
88528,1445,-1173,3453,-149,15,-54
88530,1448,-1176,3452,-148,18,-53
88532,1443,-1191,3466,-148,23,-53
88534,1443,-1194,3474,-148,24,-54
88536,1443,-1193,3480,-148,23,-52
88538,1447,-1188,3474,-147,21,-51
88540,1443,-1195,3475,-148,19,-53
88542,1436,-1195,3483,-148,18,-55
88544,1435,-1182,3478,-149,17,-54
88546,1441,-1181,3486,-148,16,-53
88548,1441,-1188,3493,-150,17,-52
88550,1451,-1184,3486,-148,19,-51
88552,1448,-1179,3482,-146,18,-54
88554,1448,-1184,3470,-145,18,-54
88556,1449,-1193,3463,-147,17,-52
88558,1451,-1185,3478,-145,19,-53
88560,1445,-1175,3469,-144,23,-55
88562,1448,-1175,3460,-142,24,-57
88564,1447,-1192,3462,-142,28,-56
88566,1441,-1200,3480,-143,31,-56
88568,1444,-1199,3483,-143,30,-54
88570,1453,-1192,3487,-143,25,-54
88572,1457,-1192,3492,-142,23,-53
88574,1459,-1204,3483,-143,22,-52
88576,1453,-1195,3484,-146,21,-52
88578,1462,-1187,3484,-146,20,-50
88580,1456,-1187,3495,-148,20,-52
88582,1453,-1195,3488,-148,20,-52
88584,1453,-1199,3484,-150,21,-52
88586,1456,-1195,3493,-148,21,-52
88588,1459,-1186,3494,-147,20,-53
88590,1450,-1190,3494,-148,17,-53
88592,1455,-1191,3483,-148,18,-54
88594,1451,-1188,3484,-148,17,-53
88596,1447,-1194,3485,-148,17,-52
88598,1444,-1199,3488,-146,19,-50
88600,1446,-1199,3494,-147,19,-52
88602,1447,-1204,3498,-146,19,-54
88604,1447,-1189,3497,-148,17,-54
88606,1443,-1197,3508,-146,17,-54
88608,1448,-1198,3492,-144,16,-54
88610,1445,-1193,3482,-144,16,-54
88612,1447,-1187,3485,-147,15,-54
88614,1446,-1190,3483,-150,14,-54
88616,1437,-1188,3494,-150,16,-51
88618,1429,-1189,3486,-150,18,-52
88620,1431,-1183,3496,-149,16,-56
88622,1441,-1185,3492,-147,14,-53
88624,1438,-1191,3489,-149,12,-53
88626,1440,-1189,3475,-149,13,-54
88628,1436,-1180,3471,-147,13,-56
88630,1443,-1185,3475,-144,15,-54
88632,1451,-1189,3477,-143,19,-52
88634,1452,-1189,3484,-144,20,-52
88636,1451,-1192,3478,-144,22,-54
88638,1454,-1187,3468,-143,24,-54
88640,1451,-1189,3476,-144,25,-54
88642,1452,-1191,3468,-145,25,-54
88644,1451,-1183,3459,-145,27,-55
88646,1447,-1185,3461,-144,27,-53
88648,1449,-1189,3472,-145,28,-51
88650,1459,-1202,3485,-147,26,-50
88652,1457,-1200,3480,-148,25,-53
88654,1464,-1193,3478,-146,21,-54
88656,1463,-1199,3480,-148,15,-56
88658,1457,-1200,3481,-147,15,-56
88660,1449,-1200,3479,-145,17,-57
88662,1453,-1194,3483,-145,20,-54
88664,1457,-1196,3481,-146,23,-51
88666,1464,-1198,3488,-148,26,-52
88668,1465,-1196,3491,-147,30,-53
88670,1457,-1193,3489,-146,31,-53
88672,1451,-1196,3494,-144,29,-54
88674,1449,-1198,3502,-145,28,-55
88676,1443,-1200,3509,-146,27,-56
88678,1442,-1196,3511,-147,25,-55
88680,1438,-1197,3504,-150,19,-52
88682,1441,-1213,3485,-151,19,-49
88684,1440,-1208,3483,-151,16,-51
88686,1444,-1202,3486,-149,12,-54
88688,1441,-1198,3496,-150,11,-55
88690,1445,-1203,3486,-148,11,-54
88692,1441,-1198,3492,-150,13,-54
88694,1442,-1193,3496,-151,16,-55
88696,1451,-1197,3501,-151,17,-55
88698,1454,-1195,3494,-149,21,-53
88700,1444,-1195,3502,-148,23,-54
88702,1450,-1185,3500,-145,23,-53
88704,1453,-1183,3502,-145,22,-52
88706,1443,-1191,3507,-146,19,-51
88708,1438,-1195,3501,-147,14,-54
88710,1442,-1194,3487,-150,10,-55
88712,1440,-1183,3488,-153,9,-55
88714,1449,-1192,3484,-152,8,-53
88716,1453,-1193,3497,-151,9,-52
88718,1445,-1189,3493,-153,11,-54
88720,1448,-1186,3483,-151,14,-55
88722,1449,-1187,3474,-150,16,-54
88724,1446,-1186,3459,-150,19,-52
88726,1447,-1181,3453,-148,25,-53
88728,1447,-1180,3467,-145,28,-55
88730,1448,-1183,3484,-145,30,-54
88732,1456,-1185,3486,-146,30,-53
88734,1451,-1185,3494,-145,27,-53
88736,1450,-1184,3492,-147,23,-54
88738,1455,-1191,3497,-147,19,-53
88740,1454,-1194,3493,-149,17,-52
88742,1458,-1204,3483,-149,14,-52
88744,1455,-1197,3473,-148,15,-52
88746,1458,-1187,3457,-147,17,-52
88748,1460,-1200,3462,-145,21,-51
88750,1458,-1206,3465,-143,25,-51
88820,1448,-1187,3503,-146,24,-55
88821,1449,-1192,3505,-145,21,-55
88821,1449,-1192,3505,-145,21,-55
88822,1449,-1192,3505,-145,21,-55
88822,1449,-1192,3505,-145,21,-55
88823,1442,-1188,3497,-147,18,-54
88823,1442,-1188,3497,-147,18,-54
88824,1442,-1188,3497,-147,18,-54
88824,1442,-1188,3497,-147,18,-54
88825,1437,-1183,3485,-148,16,-55
88825,1437,-1183,3485,-148,16,-55
88826,1437,-1183,3485,-148,16,-55
88826,1437,-1183,3485,-148,16,-55
88827,1435,-1168,3474,-147,14,-56
88827,1435,-1168,3474,-147,14,-56
88828,1435,-1168,3474,-147,14,-56
88828,1435,-1168,3474,-147,14,-56
88829,1442,-1176,3475,-146,16,-54
88829,1442,-1176,3475,-146,16,-54
88830,1442,-1176,3475,-146,16,-54
88830,1442,-1176,3475,-146,16,-54
88830,1450,-1192,3476,-146,19,-51
88831,1450,-1192,3476,-146,19,-51
88831,1450,-1192,3476,-146,19,-51
88832,1450,-1192,3476,-146,19,-51
88832,1436,-1192,3478,-145,23,-51
88833,1436,-1192,3478,-145,23,-51
88833,1436,-1192,3478,-145,23,-51
88834,1436,-1192,3478,-145,23,-51
88834,1443,-1194,3478,-145,27,-53
88835,1443,-1194,3478,-145,27,-53
88835,1443,-1194,3478,-145,27,-53
88836,1443,-1194,3478,-145,27,-53
88836,1443,-1194,3478,-145,27,-53
88837,1453,-1197,3474,-144,28,-54
88837,1453,-1197,3474,-144,28,-54
88838,1453,-1197,3474,-144,28,-54
88838,1453,-1197,3474,-144,28,-54
88839,1447,-1198,3475,-143,29,-53
88839,1447,-1198,3475,-143,29,-53
88840,1447,-1198,3475,-143,29,-53
88840,1447,-1198,3475,-143,29,-53
88841,1448,-1199,3483,-142,31,-53
88841,1448,-1199,3483,-142,31,-53
88842,1448,-1199,3483,-142,31,-53
88842,1448,-1199,3483,-142,31,-53
88844,1454,-1200,3492,-143,32,-53
88846,1453,-1194,3504,-143,29,-52
88848,1438,-1200,3499,-147,25,-52
88850,1443,-1201,3503,-149,21,-53
88852,1457,-1195,3503,-148,18,-51
88854,1458,-1194,3491,-149,15,-52
88856,1442,-1193,3487,-148,15,-52
88858,1444,-1197,3481,-148,17,-53
88860,1448,-1185,3475,-149,17,-55
88862,1451,-1190,3469,-149,19,-53
88864,1450,-1188,3478,-147,25,-52
88866,1446,-1187,3493,-144,29,-54
88868,1442,-1193,3500,-145,30,-54
88870,1434,-1192,3513,-144,28,-54
88872,1442,-1197,3511,-143,25,-55
88874,1438,-1198,3488,-145,21,-53
88876,1442,-1190,3487,-148,19,-52
88878,1438,-1184,3492,-151,16,-54
88880,1440,-1190,3497,-153,13,-54
88882,1443,-1196,3504,-153,6,-56
88884,1446,-1199,3494,-153,2,-56
88886,1452,-1196,3468,-151,-1,-56
88888,1462,-1205,3458,-152,0,-55
88890,1457,-1210,3449,-152,8,-55
88892,1452,-1195,3439,-150,16,-56
88894,1453,-1186,3437,-149,23,-56
88896,1460,-1198,3439,-147,29,-54
88898,1455,-1204,3472,-146,34,-53
88900,1450,-1201,3490,-144,34,-54
88902,1440,-1204,3494,-144,28,-54
88904,1439,-1211,3496,-146,21,-53
88906,1447,-1216,3503,-150,16,-52
88908,1444,-1206,3492,-152,10,-53
88910,1449,-1196,3476,-154,5,-55
88912,1451,-1203,3464,-154,0,-52
88914,1448,-1216,3454,-153,-1,-51
88916,1451,-1215,3454,-153,3,-53
88918,1462,-1213,3448,-151,7,-55
88920,1464,-1205,3445,-147,10,-54
88922,1475,-1209,3443,-144,19,-54
88924,1464,-1215,3434,-142,33,-53
88926,1461,-1204,3458,-141,44,-54
88928,1456,-1199,3488,-140,49,-53
88930,1447,-1202,3498,-140,47,-52
88932,1439,-1193,3518,-140,39,-52
88934,1435,-1182,3523,-146,25,-53
88936,1443,-1181,3506,-152,10,-52
88938,1452,-1189,3496,-154,0,-50
88940,1456,-1195,3477,-157,-5,-50
88942,1461,-1202,3466,-154,-3,-52
88944,1461,-1198,3440,-151,5,-54
88946,1455,-1199,3431,-146,17,-52
88948,1444,-1195,3439,-143,29,-52
88950,1440,-1191,3458,-140,41,-53
88952,1441,-1183,3479,-137,47,-52
88954,1436,-1184,3506,-136,48,-52
88956,1438,-1193,3534,-136,47,-50
88958,1443,-1190,3548,-136,41,-53
88960,1447,-1179,3563,-140,32,-53
88962,1441,-1178,3544,-146,20,-51
88964,1434,-1190,3529,-151,9,-51
88966,1442,-1187,3514,-154,-3,-52
88968,1447,-1176,3493,-158,-12,-52
88970,1446,-1178,3469,-157,-15,-50
88972,1443,-1183,3455,-156,-12,-50
88974,1450,-1194,3443,-154,-2,-48
88976,1453,-1204,3445,-149,13,-49
88978,1459,-1195,3446,-143,27,-50
88980,1463,-1200,3453,-140,39,-52
88982,1460,-1189,3474,-137,47,-55
88984,1445,-1183,3498,-136,49,-57
88986,1445,-1175,3510,-138,44,-59
88988,1444,-1175,3514,-142,38,-56
88990,1447,-1185,3526,-145,28,-53
88992,1442,-1186,3527,-150,18,-53
88994,1447,-1176,3514,-153,4,-50
88996,1448,-1189,3502,-158,-8,-47
88998,1443,-1195,3497,-159,-13,-46
89000,1451,-1194,3481,-159,-13,-50
89002,1457,-1195,3460,-158,-12,-53
89004,1464,-1208,3450,-154,-4,-53
89006,1464,-1208,3438,-151,10,-55
89008,1462,-1206,3434,-144,26,-56
89010,1456,-1195,3440,-140,38,-56
89012,1460,-1197,3457,-137,47,-55
89014,1459,-1203,3478,-135,52,-54
89016,1451,-1210,3507,-136,54,-53
89018,1449,-1199,3518,-138,47,-55
89020,1450,-1189,3514,-143,35,-55
89022,1451,-1202,3509,-149,20,-53
89024,1448,-1210,3506,-154,7,-54
89026,1442,-1208,3493,-156,-2,-54
89028,1441,-1204,3480,-158,-6,-55
89030,1448,-1214,3459,-156,-4,-51
89032,1453,-1211,3449,-153,1,-50
89034,1457,-1202,3447,-152,7,-52
89036,1463,-1197,3442,-149,17,-51
89038,1459,-1203,3442,-145,25,-51
89040,1455,-1206,3457,-141,34,-53
89042,1451,-1197,3472,-138,40,-54
89044,1453,-1195,3489,-139,41,-53
89046,1461,-1195,3486,-138,41,-52
89048,1458,-1189,3501,-139,40,-52
89050,1459,-1192,3519,-140,34,-55
89052,1460,-1189,3539,-143,25,-52
89054,1454,-1192,3519,-146,16,-50
89056,1452,-1192,3500,-146,10,-51
89058,1442,-1190,3488,-148,8,-50
89060,1446,-1191,3492,-152,7,-52
89062,1442,-1190,3496,-152,5,-52
89064,1454,-1197,3487,-150,5,-50
89066,1458,-1196,3471,-151,8,-52
89068,1466,-1188,3468,-147,10,-53
89070,1466,-1191,3454,-144,14,-54
89072,1458,-1192,3453,-143,22,-52
89074,1455,-1190,3451,-141,27,-53
89076,1452,-1177,3479,-139,30,-55
89078,1454,-1174,3486,-139,34,-54
89080,1441,-1189,3505,-143,35,-51
89082,1443,-1197,3527,-143,32,-52
89084,1451,-1194,3522,-143,28,-56
89086,1456,-1186,3522,-145,20,-55
89088,1453,-1183,3516,-146,14,-52
89090,1451,-1183,3496,-147,8,-52
89092,1446,-1178,3485,-149,8,-52
89094,1448,-1170,3471,-151,8,-54
89096,1449,-1183,3469,-152,9,-54
89098,1454,-1185,3470,-151,12,-53
89100,1454,-1184,3474,-149,17,-51
89102,1455,-1195,3477,-150,17,-50
89104,1451,-1198,3481,-150,19,-52
89106,1448,-1194,3484,-146,24,-53
89108,1443,-1196,3483,-146,24,-54
89110,1450,-1191,3482,-144,25,-54
89112,1450,-1187,3497,-143,28,-54
89114,1450,-1202,3499,-143,31,-53
89116,1441,-1205,3507,-143,33,-54
89118,1454,-1200,3513,-143,29,-55
89120,1460,-1195,3514,-144,26,-54
89122,1457,-1200,3505,-144,23,-52
89124,1450,-1209,3498,-148,19,-51
89126,1445,-1203,3491,-150,15,-52
89128,1445,-1197,3493,-150,12,-51
89130,1451,-1205,3493,-151,11,-50
89132,1455,-1202,3487,-152,12,-53
89134,1459,-1195,3489,-149,11,-55
89136,1454,-1190,3484,-149,12,-54
89138,1455,-1192,3478,-147,18,-55
89140,1451,-1194,3471,-146,23,-56
89142,1447,-1191,3470,-142,29,-56
89144,1450,-1191,3481,-142,34,-55
89146,1454,-1196,3489,-142,36,-53
89148,1462,-1197,3500,-141,39,-51
89150,1456,-1200,3501,-142,35,-53
89152,1457,-1198,3508,-144,29,-55
89154,1446,-1195,3515,-144,21,-56
89156,1438,-1201,3512,-147,15,-54
89158,1437,-1201,3499,-149,12,-54
89160,1438,-1185,3494,-151,10,-55
89162,1446,-1187,3482,-151,9,-54
89164,1452,-1187,3485,-152,10,-53
89166,1454,-1185,3474,-152,14,-53
89168,1448,-1182,3470,-150,17,-53
89170,1448,-1185,3456,-149,19,-52
89172,1449,-1194,3475,-149,21,-53
89174,1453,-1193,3476,-148,24,-53
89176,1447,-1193,3479,-147,26,-53
89178,1445,-1193,3485,-147,26,-53
89180,1444,-1197,3486,-147,29,-52
89182,1449,-1206,3485,-147,30,-52
89184,1445,-1197,3507,-148,28,-53
89186,1446,-1192,3512,-148,23,-53
89188,1444,-1188,3514,-148,19,-53
89190,1445,-1183,3496,-148,14,-52
89192,1444,-1188,3488,-150,12,-54
89194,1455,-1185,3483,-150,10,-52
89196,1453,-1188,3471,-150,8,-50
89198,1447,-1196,3462,-151,10,-51
89200,1448,-1197,3460,-150,14,-53
89202,1454,-1192,3446,-149,16,-54
89204,1443,-1196,3452,-148,20,-56
89206,1443,-1197,3455,-144,21,-54
89208,1443,-1192,3465,-144,23,-55
89210,1448,-1193,3471,-142,25,-55
89212,1446,-1191,3484,-142,28,-55
89214,1444,-1194,3484,-143,28,-53
89216,1437,-1191,3489,-143,27,-52
89218,1438,-1183,3494,-143,24,-53
89220,1441,-1184,3507,-144,19,-54
89222,1447,-1194,3502,-144,15,-53
89224,1444,-1194,3489,-145,13,-54
89226,1438,-1194,3475,-147,13,-56
89228,1445,-1189,3478,-149,14,-56
89230,1445,-1192,3477,-149,16,-54
89232,1445,-1202,3473,-148,19,-54
89234,1450,-1202,3473,-146,18,-54
89236,1458,-1204,3480,-146,18,-54
89238,1453,-1201,3469,-146,20,-54
89240,1446,-1204,3463,-145,21,-54
89242,1441,-1201,3471,-145,23,-54
89244,1450,-1182,3474,-147,26,-53
89246,1457,-1185,3489,-145,27,-53
89248,1453,-1195,3497,-144,28,-54
89250,1449,-1205,3507,-143,28,-55
89252,1445,-1194,3514,-145,26,-56
89254,1448,-1194,3521,-146,23,-54
89256,1454,-1200,3510,-148,18,-52
89258,1447,-1199,3502,-148,13,-52
89260,1441,-1191,3494,-150,12,-52
89262,1441,-1195,3487,-151,11,-51
89264,1444,-1199,3490,-150,11,-53
89266,1436,-1185,3492,-149,15,-53
89268,1437,-1187,3483,-149,16,-53
89270,1443,-1185,3471,-147,15,-55
89272,1447,-1193,3467,-147,17,-56
89274,1444,-1192,3465,-147,20,-56
89276,1444,-1187,3470,-146,24,-56
89278,1437,-1177,3477,-142,25,-55
89280,1441,-1188,3488,-143,26,-54
89282,1439,-1195,3493,-144,29,-53
89284,1433,-1189,3495,-145,28,-52
89286,1436,-1186,3505,-145,26,-53
89288,1450,-1188,3503,-146,22,-53
89290,1459,-1195,3495,-147,17,-54
89292,1456,-1192,3492,-150,14,-54
89294,1450,-1189,3493,-153,12,-54
89296,1443,-1194,3491,-154,12,-53
89298,1445,-1202,3493,-150,14,-51
89300,1441,-1195,3496,-148,16,-52
89302,1456,-1192,3472,-145,17,-53
89304,1466,-1202,3470,-147,19,-54
89306,1467,-1212,3468,-148,20,-55
89308,1466,-1208,3474,-147,22,-57
89310,1461,-1202,3486,-144,26,-58
89312,1461,-1202,3480,-143,29,-56
89314,1454,-1209,3479,-144,31,-52
89316,1452,-1213,3489,-146,31,-52
89318,1448,-1201,3484,-147,28,-55
89320,1450,-1192,3484,-147,22,-55
89322,1457,-1202,3481,-148,14,-53
89324,1452,-1202,3479,-148,9,-53
89326,1447,-1200,3476,-150,5,-55
89328,1453,-1188,3477,-152,6,-54
89330,1460,-1191,3467,-149,11,-51
89332,1458,-1202,3468,-149,16,-51
89334,1450,-1209,3474,-146,19,-52
89336,1456,-1202,3472,-144,21,-52
89338,1460,-1197,3475,-145,24,-51
89340,1456,-1201,3471,-143,26,-53
89342,1446,-1195,3469,-141,26,-55
89344,1444,-1187,3488,-142,28,-53
89346,1443,-1181,3499,-141,28,-51
89348,1435,-1196,3504,-143,25,-51
89350,1441,-1194,3500,-144,23,-52
89449,1446,-1198,3481,-148,20,-55
89449,1446,-1198,3481,-148,20,-55
89450,1446,-1201,3483,-151,17,-54
89450,1446,-1201,3483,-151,17,-54
89451,1446,-1201,3483,-151,17,-54
89451,1446,-1201,3483,-151,17,-54
89452,1450,-1190,3498,-151,17,-56
89452,1450,-1190,3498,-151,17,-56
89453,1450,-1190,3498,-151,17,-56
89453,1450,-1190,3498,-151,17,-56
89454,1454,-1185,3488,-149,16,-54
89454,1454,-1185,3488,-149,16,-54
89455,1454,-1185,3488,-149,16,-54
89455,1454,-1185,3488,-149,16,-54
89456,1459,-1186,3474,-150,13,-52
89456,1459,-1186,3474,-150,13,-52
89457,1459,-1186,3474,-150,13,-52
89457,1459,-1186,3474,-150,13,-52
89458,1454,-1193,3463,-151,16,-54
89458,1454,-1193,3463,-151,16,-54
89459,1454,-1193,3463,-151,16,-54
89459,1454,-1193,3463,-151,16,-54
89459,1449,-1191,3462,-149,19,-55
89460,1449,-1191,3462,-149,19,-55
89460,1449,-1191,3462,-149,19,-55
89461,1449,-1191,3462,-149,19,-55
89461,1449,-1191,3462,-149,19,-55
89462,1449,-1183,3458,-147,21,-54
89462,1449,-1183,3458,-147,21,-54
89463,1449,-1183,3458,-147,21,-54
89463,1449,-1183,3458,-147,21,-54
89464,1455,-1188,3466,-147,22,-53
89464,1455,-1188,3466,-147,22,-53
89465,1455,-1188,3466,-147,22,-53
89465,1455,-1188,3466,-147,22,-53
89466,1447,-1199,3467,-147,24,-54
89466,1447,-1199,3467,-147,24,-54
89467,1447,-1199,3467,-147,24,-54
89467,1447,-1199,3467,-147,24,-54
89468,1446,-1194,3472,-148,25,-55
89468,1446,-1194,3472,-148,25,-55
89469,1446,-1194,3472,-148,25,-55
89469,1446,-1194,3472,-148,25,-55
89470,1451,-1188,3491,-147,22,-54
89470,1451,-1188,3491,-147,22,-54
89471,1451,-1188,3491,-147,22,-54
89471,1451,-1188,3491,-147,22,-54
89471,1455,-1199,3495,-145,20,-55
89472,1455,-1199,3495,-145,20,-55
89472,1455,-1199,3495,-145,20,-55
89473,1455,-1199,3495,-145,20,-55
89473,1449,-1198,3481,-145,18,-56
89474,1449,-1198,3481,-145,18,-56
89474,1449,-1198,3481,-145,18,-56
89475,1449,-1198,3481,-145,18,-56
89475,1449,-1198,3481,-145,18,-56
89476,1448,-1200,3480,-147,21,-56
89476,1448,-1200,3480,-147,21,-56
89477,1448,-1200,3480,-147,21,-56
89477,1448,-1200,3480,-147,21,-56
89478,1443,-1196,3489,-148,21,-56
