t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,calib_gx_bias_lsb,calib_gy_bias_lsb,calib_gz_bias_lsb,calib_g_T_x_lsb,calib_g_T_y_lsb,calib_g_T_z_lsb,calib_valid
67616,540,-1308,3657,-72,8,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67618,535,-1313,3636,-75,8,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67620,513,-1295,3632,-73,10,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67622,539,-1297,3652,-71,9,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67624,553,-1314,3628,-72,8,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67626,521,-1308,3693,-71,11,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67628,541,-1304,3652,-70,10,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67630,538,-1291,3680,-74,10,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67632,536,-1302,3662,-74,14,-29,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67634,523,-1298,3633,-73,10,-28,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67636,537,-1312,3681,-73,8,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67638,524,-1300,3642,-73,8,-29,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67640,534,-1292,3672,-72,10,-28,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67642,531,-1312,3656,-73,10,-29,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67644,530,-1303,3648,-70,11,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67646,530,-1288,3643,-69,12,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67648,537,-1301,3629,-73,9,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67650,520,-1293,3700,-74,11,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67652,533,-1312,3648,-76,9,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67654,533,-1304,3663,-74,11,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67656,549,-1310,3637,-74,7,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67658,535,-1295,3663,-72,9,-28,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67660,543,-1326,3670,-71,11,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67662,534,-1301,3639,-71,10,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67664,521,-1311,3646,-70,12,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67666,540,-1314,3627,-70,10,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67668,504,-1299,3651,-71,10,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67670,523,-1300,3652,-72,7,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67672,519,-1304,3639,-71,9,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67674,523,-1311,3679,-71,11,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67676,532,-1294,3626,-73,8,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67678,515,-1288,3662,-70,10,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67680,539,-1319,3640,-71,8,-28,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67682,535,-1312,3645,-73,8,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67684,518,-1322,3658,-74,11,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67686,544,-1303,3622,-72,9,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67688,526,-1302,3689,-73,11,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67690,516,-1312,3644,-71,7,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67692,550,-1310,3643,-69,6,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67694,520,-1303,3647,-72,7,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67696,533,-1293,3666,-75,10,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67698,530,-1287,3657,-74,13,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67700,524,-1313,3647,-74,8,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67702,516,-1314,3650,-74,9,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67704,545,-1304,3643,-70,10,-28,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67706,537,-1305,3629,-71,8,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67708,513,-1293,3642,-71,10,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67710,534,-1299,3634,-72,10,-28,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67712,516,-1316,3682,-71,12,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67714,524,-1298,3677,-74,9,-28,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67716,539,-1313,3652,-73,9,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67718,543,-1322,3646,-73,10,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67720,543,-1297,3627,-74,6,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67722,525,-1303,3676,-72,10,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67724,527,-1303,3642,-72,6,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67726,536,-1316,3635,-70,11,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67728,546,-1301,3645,-70,11,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67730,513,-1281,3648,-72,9,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67732,540,-1310,3652,-71,10,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67734,544,-1292,3636,-74,9,-29,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67736,528,-1288,3656,-74,7,-29,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67738,556,-1329,3666,-72,10,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67740,538,-1324,3639,-72,10,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67742,513,-1310,3678,-70,12,-28,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67744,522,-1321,3644,-73,11,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67746,532,-1304,3674,-74,11,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67748,525,-1303,3646,-74,8,-29,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67750,544,-1293,3639,-74,10,-28,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67752,530,-1300,3646,-74,9,-24,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67754,543,-1328,3654,-72,9,-24,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67756,539,-1298,3651,-73,10,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67758,523,-1312,3648,-73,8,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67760,518,-1307,3689,-71,11,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67762,524,-1281,3651,-73,9,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67764,538,-1295,3651,-74,9,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67766,529,-1296,3653,-71,10,-29,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67768,515,-1315,3644,-73,8,-28,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67770,525,-1302,3669,-74,8,-28,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67772,539,-1309,3645,-72,11,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67774,540,-1305,3625,-72,9,-28,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67776,534,-1320,3667,-72,9,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67778,549,-1310,3642,-73,9,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67780,542,-1314,3653,-72,12,-28,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67782,547,-1296,3630,-71,10,-29,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67784,535,-1304,3674,-72,12,-28,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67786,543,-1305,3623,-74,10,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67788,525,-1309,3640,-72,9,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67790,527,-1286,3642,-74,9,-24,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67792,542,-1316,3670,-75,6,-24,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67794,529,-1311,3652,-71,10,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67796,539,-1321,3662,-74,10,-24,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67798,534,-1291,3675,-75,12,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67800,529,-1292,3640,-70,13,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67802,520,-1315,3668,-71,10,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67804,518,-1294,3656,-72,9,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67806,531,-1304,3662,-73,9,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67808,529,-1312,3646,-74,11,-28,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67810,503,-1305,3680,-70,12,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67812,533,-1305,3651,-73,10,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67814,534,-1312,3647,-72,10,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67816,527,-1308,3657,-72,9,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67818,537,-1316,3650,-72,11,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67820,546,-1303,3618,-73,12,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67822,517,-1301,3665,-72,9,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67824,532,-1304,3646,-74,10,-28,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67826,528,-1295,3686,-72,10,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67828,542,-1301,3663,-73,11,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67830,522,-1310,3665,-74,11,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67832,525,-1306,3654,-74,9,-24,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67834,540,-1302,3654,-70,8,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67836,533,-1314,3654,-70,9,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67838,542,-1314,3644,-70,8,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67840,552,-1313,3633,-69,8,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67842,532,-1305,3652,-69,11,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67844,531,-1308,3622,-72,9,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67846,538,-1305,3646,-73,10,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67848,554,-1311,3636,-71,10,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67850,541,-1307,3653,-72,10,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67852,544,-1301,3669,-73,12,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67854,538,-1292,3666,-74,10,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67856,521,-1289,3629,-71,11,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67858,545,-1295,3654,-72,9,-28,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67860,532,-1305,3688,-71,11,-28,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67862,522,-1306,3666,-71,9,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67864,522,-1315,3655,-73,11,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67866,512,-1292,3630,-72,10,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67868,504,-1298,3656,-71,9,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67870,523,-1299,3614,-71,8,-24,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67872,544,-1296,3640,-72,9,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67874,559,-1291,3649,-73,9,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67876,536,-1315,3656,-72,10,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67878,512,-1308,3666,-70,10,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67880,545,-1292,3615,-71,10,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67882,509,-1332,3645,-73,9,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67884,535,-1321,3658,-72,9,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67886,549,-1321,3669,-72,9,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67888,516,-1305,3651,-75,9,-28,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67890,539,-1307,3663,-74,9,-28,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67892,528,-1290,3672,-70,12,-28,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67894,519,-1300,3658,-70,8,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67896,539,-1310,3687,-72,10,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67898,501,-1299,3666,-71,11,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67900,536,-1291,3626,-73,10,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67902,522,-1306,3690,-72,11,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67904,528,-1298,3655,-73,9,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67906,541,-1296,3663,-73,11,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67908,555,-1317,3664,-74,10,-28,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67910,545,-1316,3685,-71,10,-29,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67912,538,-1322,3614,-70,12,-26,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67914,535,-1297,3639,-72,10,-24,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67916,524,-1298,3655,-72,12,-25,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67918,544,-1308,3656,-71,11,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67920,520,-1301,3646,-72,11,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
67922,520,-1329,3643,-73,10,-27,-72.08999633789062,9.730667114257812,-26.503334045410156,531.4979858398438,-1305.03271484375,3652.96728515625,true
