t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw
41892,-266,-1772,3494,-121,13,-52
41894,-277,-1760,3506,-130,11,-52
41896,-272,-1766,3500,-163,9,-59
41898,-261,-1790,3456,-187,12,-65
41900,-253,-1787,3419,-174,13,-63
41902,-256,-1774,3423,-139,14,-56
41904,-251,-1754,3469,-118,17,-52
41906,-254,-1748,3499,-130,17,-54
41908,-250,-1763,3493,-161,16,-60
41910,-245,-1771,3446,-182,17,-65
41912,-255,-1770,3404,-171,19,-64
41914,-265,-1764,3400,-136,22,-54
41916,-263,-1751,3449,-110,22,-47
41918,-269,-1740,3483,-124,21,-50
41920,-261,-1745,3473,-162,21,-58
41922,-252,-1764,3425,-185,20,-63
41924,-248,-1770,3402,-168,22,-62
41926,-258,-1757,3421,-130,23,-52
41928,-268,-1750,3468,-108,23,-47
41930,-269,-1747,3489,-121,22,-50
41932,-265,-1757,3470,-155,22,-55
41934,-256,-1774,3431,-174,24,-59
41936,-241,-1780,3410,-158,24,-56
41938,-243,-1773,3434,-124,25,-49
41940,-255,-1765,3485,-103,26,-44
41942,-262,-1762,3513,-119,26,-47
41944,-274,-1768,3513,-154,27,-52
41946,-267,-1789,3475,-173,27,-58
41948,-254,-1804,3455,-157,26,-55
41950,-266,-1793,3481,-119,26,-49
41952,-278,-1779,3521,-101,26,-44
41954,-281,-1788,3554,-121,24,-49
41956,-273,-1802,3538,-159,21,-58
41958,-272,-1813,3497,-175,20,-60
41960,-270,-1818,3485,-156,22,-56
41962,-265,-1811,3499,-124,21,-49
41964,-265,-1796,3529,-113,20,-45
41966,-270,-1788,3546,-130,19,-49
41968,-268,-1798,3525,-162,16,-57
41970,-261,-1810,3486,-183,15,-62
41972,-258,-1807,3460,-167,16,-61
41974,-258,-1795,3480,-127,18,-53
41976,-265,-1779,3526,-110,16,-47
41978,-270,-1764,3546,-131,14,-51
41980,-267,-1767,3521,-168,13,-61
41982,-256,-1784,3476,-182,12,-65
41984,-250,-1790,3449,-163,12,-61
41986,-256,-1781,3455,-132,13,-53
41988,-260,-1765,3500,-119,13,-49
41990,-260,-1760,3506,-139,12,-53
41992,-252,-1769,3465,-170,12,-61
41994,-250,-1779,3430,-182,12,-64
41996,-242,-1778,3418,-162,12,-58
41998,-250,-1766,3445,-131,13,-52
42000,-265,-1750,3486,-117,15,-49
42002,-267,-1743,3502,-133,16,-51
42004,-261,-1751,3471,-166,16,-60
42006,-252,-1763,3412,-178,16,-62
42008,-247,-1768,3398,-156,18,-57
42010,-255,-1768,3425,-125,20,-48
42012,-265,-1751,3467,-112,22,-45
42014,-256,-1748,3501,-132,22,-48
42016,-249,-1754,3471,-161,22,-55
42018,-245,-1763,3428,-172,21,-57
42020,-246,-1767,3423,-152,20,-53
42025,-266,-1755,3482,-111,22,-47
42025,-266,-1755,3482,-111,22,-47
42026,-264,-1754,3501,-130,24,-49
42028,-258,-1763,3488,-161,24,-55
42030,-252,-1774,3454,-171,24,-59
42032,-247,-1788,3433,-150,25,-56
42034,-256,-1780,3457,-117,25,-48
42036,-262,-1771,3497,-107,24,-44
42038,-266,-1775,3521,-131,24,-49
42040,-261,-1789,3514,-160,25,-56
42042,-254,-1806,3479,-168,24,-58
42044,-260,-1809,3480,-150,22,-53
42046,-266,-1802,3517,-122,21,-45
42048,-263,-1793,3550,-115,21,-45
42050,-261,-1782,3564,-135,20,-51
42052,-255,-1792,3533,-162,20,-55
42054,-248,-1800,3487,-172,20,-59
42056,-245,-1810,3466,-154,19,-57
42058,-259,-1806,3484,-126,17,-52
42060,-270,-1795,3517,-118,15,-50
42062,-273,-1786,3546,-141,13,-55
42064,-259,-1786,3506,-171,14,-62
42066,-256,-1798,3467,-177,15,-62
42068,-257,-1795,3464,-155,16,-59
42070,-263,-1782,3486,-131,17,-53
42072,-270,-1777,3502,-127,15,-52
42074,-263,-1778,3512,-145,14,-57
42076,-256,-1784,3484,-164,13,-61
42078,-249,-1780,3458,-170,14,-60
42080,-258,-1784,3450,-157,14,-57
42082,-256,-1780,3472,-135,16,-56
42084,-266,-1762,3497,-129,17,-55
42086,-265,-1753,3508,-146,17,-55
42088,-263,-1757,3483,-169,17,-61
42090,-254,-1776,3448,-171,17,-62
42092,-261,-1784,3426,-151,18,-57
42094,-262,-1769,3445,-130,20,-52
42096,-269,-1758,3463,-130,20,-51
42098,-267,-1760,3459,-146,18,-56
42100,-261,-1762,3435,-161,20,-57
42102,-259,-1772,3416,-163,21,-59
42104,-256,-1765,3425,-151,21,-56
42106,-264,-1759,3436,-134,21,-53
42108,-261,-1756,3450,-126,22,-52
42110,-263,-1756,3470,-134,21,-52
42112,-260,-1765,3457,-152,20,-55
42114,-262,-1779,3441,-157,20,-56
42116,-261,-1781,3436,-146,21,-53
42118,-264,-1765,3460,-130,23,-50
42120,-265,-1759,3490,-125,22,-49
42122,-272,-1767,3506,-137,23,-51
42124,-265,-1774,3501,-151,23,-55
42126,-253,-1788,3475,-155,24,-55
42128,-251,-1790,3467,-146,24,-53
42130,-263,-1787,3484,-136,24,-51
42132,-258,-1783,3490,-133,24,-50
42134,-256,-1786,3498,-136,25,-49
42136,-255,-1793,3492,-148,25,-51
42138,-258,-1800,3482,-155,24,-54
42140,-257,-1804,3484,-149,22,-54
42142,-258,-1798,3495,-137,22,-51
42144,-264,-1788,3510,-132,19,-50
42146,-267,-1787,3519,-139,20,-52
42148,-269,-1797,3513,-147,19,-54
42150,-268,-1807,3497,-154,19,-56
42152,-272,-1807,3489,-152,19,-56
42154,-266,-1804,3500,-142,19,-53
42156,-261,-1792,3506,-134,20,-51
42158,-256,-1786,3517,-135,20,-52
42160,-262,-1779,3523,-144,19,-53
42162,-263,-1781,3493,-156,18,-57
42164,-266,-1785,3469,-161,15,-58
42166,-269,-1776,3461,-151,14,-58
42168,-268,-1771,3472,-135,15,-54
42170,-259,-1769,3477,-135,15,-54
42172,-259,-1766,3476,-149,16,-57
42174,-261,-1768,3459,-161,16,-60
42176,-258,-1769,3445,-163,17,-60
42178,-260,-1774,3439,-153,16,-58
42180,-259,-1775,3453,-139,14,-53
42182,-258,-1762,3466,-136,15,-53
42184,-262,-1761,3459,-146,16,-55
42186,-272,-1765,3437,-158,16,-58
42188,-269,-1775,3430,-161,17,-62
42190,-258,-1775,3426,-150,19,-59
42192,-256,-1759,3441,-131,21,-54
42194,-263,-1749,3479,-123,21,-52
42196,-264,-1742,3473,-140,19,-56
42198,-256,-1750,3456,-160,19,-61
42200,-251,-1769,3432,-162,21,-59
42202,-251,-1773,3441,-146,23,-55
42204,-259,-1764,3461,-126,25,-50
42206,-261,-1754,3486,-122,24,-48
42208,-261,-1763,3495,-135,24,-52
42210,-254,-1774,3474,-156,25,-56
42212,-256,-1784,3449,-162,24,-58
42214,-257,-1784,3455,-149,26,-56
42216,-262,-1775,3472,-127,28,-53
42218,-271,-1769,3509,-119,28,-50
42220,-271,-1770,3521,-137,25,-52
42222,-270,-1777,3511,-163,22,-58
42224,-259,-1781,3474,-170,21,-58
42226,-262,-1785,3463,-148,22,-55
42228,-273,-1780,3488,-123,21,-51
42230,-278,-1779,3524,-119,20,-49
42232,-278,-1790,3548,-138,19,-52
42234,-277,-1798,3516,-163,18,-57
42236,-267,-1800,3480,-171,20,-58
42238,-258,-1798,3483,-152,20,-57
42240,-265,-1787,3511,-128,19,-51
42242,-276,-1774,3536,-119,20,-48
42244,-278,-1779,3543,-137,19,-53
42246,-275,-1791,3519,-164,16,-59
42248,-265,-1808,3489,-172,18,-60
42250,-266,-1805,3469,-151,18,-58
42252,-273,-1785,3472,-124,20,-53
42254,-278,-1773,3509,-118,21,-51
42256,-266,-1769,3516,-143,18,-56
42258,-264,-1782,3479,-172,14,-61
42260,-255,-1792,3443,-178,14,-62
42262,-261,-1792,3443,-153,15,-58
42264,-267,-1783,3467,-125,17,-52
42266,-267,-1770,3500,-119,17,-50
42268,-276,-1758,3497,-137,15,-56
42270,-268,-1763,3470,-166,13,-62
42272,-257,-1780,3443,-179,13,-65
42274,-248,-1788,3431,-157,17,-59
42276,-253,-1778,3457,-123,20,-51
42278,-265,-1762,3494,-116,21,-50
42280,-274,-1759,3502,-142,18,-54
42282,-267,-1770,3477,-171,17,-60
42284,-255,-1769,3445,-176,18,-62
42286,-247,-1768,3431,-150,20,-59
42288,-252,-1756,3453,-119,21,-51
42290,-253,-1754,3480,-114,21,-49
42346,-258,-1786,3460,-136,17,-53
42347,-258,-1786,3460,-136,17,-53
42347,-271,-1770,3491,-109,18,-46
42348,-271,-1770,3491,-109,18,-46
42348,-271,-1770,3491,-109,18,-46
42349,-271,-1770,3491,-109,18,-46
42349,-278,-1755,3507,-119,19,-46
42350,-278,-1755,3507,-119,19,-46
42350,-278,-1755,3507,-119,19,-46
42351,-278,-1755,3507,-119,19,-46
42351,-279,-1754,3507,-156,16,-54
42352,-279,-1754,3507,-156,16,-54
42352,-279,-1754,3507,-156,16,-54
42353,-279,-1754,3507,-156,16,-54
42353,-266,-1767,3454,-187,15,-63
42354,-266,-1767,3454,-187,15,-63
42354,-266,-1767,3454,-187,15,-63
42355,-266,-1767,3454,-187,15,-63
42355,-254,-1781,3407,-179,16,-62
42355,-254,-1781,3407,-179,16,-62
42356,-254,-1781,3407,-179,16,-62
42356,-254,-1781,3407,-179,16,-62
42357,-251,-1783,3414,-138,17,-53
42357,-251,-1783,3414,-138,17,-53
42358,-251,-1783,3414,-138,17,-53
42358,-251,-1783,3414,-138,17,-53
42359,-251,-1783,3414,-138,17,-53
42359,-263,-1766,3465,-108,20,-46
42360,-263,-1766,3465,-108,20,-46
42360,-263,-1766,3465,-108,20,-46
42361,-263,-1766,3465,-108,20,-46
42361,-277,-1755,3512,-118,19,-50
42362,-277,-1755,3512,-118,19,-50
42362,-277,-1755,3512,-118,19,-50
42363,-277,-1755,3512,-118,19,-50
42363,-277,-1756,3494,-159,16,-60
42364,-277,-1756,3494,-159,16,-60
42366,-263,-1774,3452,-184,16,-64
42368,-255,-1777,3427,-171,17,-62
42370,-258,-1764,3431,-134,18,-55
42372,-265,-1746,3464,-110,18,-50
42374,-267,-1746,3493,-123,17,-52
42376,-250,-1759,3487,-156,17,-60
42378,-244,-1778,3439,-181,16,-63
42380,-245,-1789,3411,-169,18,-58
42382,-256,-1786,3413,-132,22,-51
42384,-266,-1772,3459,-107,24,-47
42386,-269,-1753,3502,-119,25,-50
42388,-263,-1761,3486,-159,24,-57
42390,-255,-1782,3442,-183,22,-63
42392,-246,-1791,3416,-165,23,-60
42394,-246,-1781,3432,-123,22,-49
42396,-258,-1758,3497,-102,23,-43
42398,-274,-1761,3531,-122,22,-48
42400,-266,-1772,3511,-159,21,-58
42402,-254,-1791,3473,-180,22,-64
42404,-257,-1801,3461,-163,20,-59
42406,-256,-1790,3480,-128,20,-51
42408,-255,-1771,3514,-109,20,-46
42410,-258,-1761,3546,-123,22,-47
42412,-260,-1778,3528,-159,23,-56
42414,-251,-1799,3485,-182,22,-63
42416,-245,-1808,3465,-163,21,-60
42418,-253,-1801,3485,-124,22,-51
42420,-271,-1775,3513,-106,21,-46
42422,-270,-1761,3521,-128,20,-52
42424,-260,-1772,3491,-165,18,-60
42426,-258,-1786,3461,-179,19,-62
42428,-264,-1801,3447,-160,18,-57
42430,-274,-1794,3459,-127,19,-51
42432,-276,-1781,3513,-115,19,-49
42434,-266,-1776,3537,-135,18,-53
42436,-258,-1781,3505,-166,16,-63
42438,-254,-1796,3457,-178,16,-66
42440,-244,-1800,3434,-160,17,-60
42442,-252,-1789,3448,-128,17,-50
42444,-267,-1776,3486,-115,18,-47
42446,-271,-1769,3503,-138,16,-54
42448,-261,-1766,3480,-170,16,-62
42450,-257,-1781,3448,-180,18,-63
42452,-251,-1785,3443,-154,21,-57
42454,-258,-1771,3466,-123,21,-52
42456,-266,-1751,3497,-115,21,-50
42458,-266,-1751,3508,-137,20,-52
42460,-254,-1762,3483,-165,19,-59
42462,-248,-1768,3449,-171,19,-60
42464,-243,-1772,3426,-152,19,-55
42466,-245,-1771,3447,-126,20,-50
42468,-264,-1761,3477,-118,20,-49
42470,-268,-1760,3487,-139,21,-54
42472,-254,-1762,3475,-165,21,-60
42474,-246,-1776,3435,-172,20,-60
42476,-247,-1776,3431,-152,19,-53
42478,-267,-1769,3468,-124,21,-46
42480,-275,-1764,3503,-120,22,-48
42482,-268,-1758,3518,-139,20,-55
42484,-260,-1764,3485,-158,20,-59
42486,-266,-1768,3470,-158,21,-59
42488,-263,-1770,3463,-145,21,-55
42490,-262,-1760,3483,-129,21,-52
42492,-262,-1758,3516,-128,23,-51
42494,-266,-1754,3518,-143,25,-54
42496,-265,-1764,3495,-159,23,-58
42498,-261,-1773,3472,-162,22,-56
42500,-259,-1785,3480,-146,21,-53
42502,-264,-1788,3485,-130,20,-51
42504,-268,-1779,3499,-127,18,-51
42506,-262,-1782,3508,-144,18,-53
42508,-261,-1795,3503,-162,16,-59
42510,-259,-1797,3483,-164,16,-59
42512,-255,-1793,3479,-150,17,-54
42514,-262,-1789,3494,-137,17,-51
42516,-263,-1783,3512,-135,19,-51
42518,-261,-1787,3518,-142,20,-54
42520,-261,-1787,3510,-153,19,-57
42522,-259,-1788,3495,-160,16,-59
42524,-251,-1791,3472,-152,16,-58
42526,-256,-1787,3478,-137,17,-55
42528,-259,-1779,3492,-132,18,-52
42530,-259,-1768,3506,-142,18,-54
42532,-263,-1769,3498,-159,15,-58
42534,-255,-1773,3492,-164,14,-59
42536,-260,-1773,3476,-153,16,-58
42538,-260,-1768,3470,-139,16,-56
42540,-262,-1770,3477,-134,18,-56
42542,-257,-1779,3486,-141,18,-59
42544,-257,-1781,3475,-151,18,-60
42546,-256,-1779,3466,-159,18,-61
42548,-254,-1781,3466,-158,16,-60
42550,-264,-1774,3476,-144,18,-57
42552,-260,-1764,3478,-132,19,-54
42554,-256,-1755,3482,-134,19,-55
42556,-251,-1763,3478,-150,18,-58
42558,-251,-1768,3443,-158,18,-59
42560,-258,-1776,3436,-152,20,-57
42562,-258,-1767,3458,-136,21,-54
42564,-261,-1759,3472,-125,21,-51
42566,-263,-1769,3491,-131,22,-50
42568,-258,-1774,3480,-148,22,-53
42570,-254,-1773,3463,-162,20,-57
42572,-257,-1778,3458,-161,19,-58
42574,-250,-1782,3460,-143,21,-54
42576,-253,-1777,3482,-126,22,-50
42578,-254,-1776,3499,-125,22,-47
42580,-257,-1778,3496,-144,22,-52
42582,-260,-1779,3483,-163,22,-57
42584,-250,-1784,3467,-162,22,-58
42586,-249,-1782,3473,-143,22,-53
42588,-250,-1771,3493,-124,21,-50
42590,-259,-1770,3518,-127,19,-53
42592,-257,-1775,3523,-148,19,-57
42594,-258,-1783,3497,-164,20,-59
42596,-255,-1786,3478,-161,20,-58
42598,-252,-1787,3491,-140,21,-56
42600,-263,-1779,3500,-124,23,-51
42602,-268,-1774,3520,-129,22,-51
42604,-275,-1773,3510,-151,20,-55
42606,-272,-1787,3487,-169,19,-59
42608,-260,-1794,3461,-168,19,-60
42610,-262,-1796,3458,-144,21,-55
42612,-266,-1791,3481,-121,22,-49
42614,-278,-1784,3502,-125,21,-49
42616,-276,-1784,3504,-152,18,-55
42618,-258,-1786,3481,-172,18,-59
42620,-252,-1788,3454,-166,19,-59
42622,-257,-1780,3446,-144,19,-55
42624,-256,-1776,3474,-123,19,-51
42626,-265,-1768,3508,-127,17,-53
42628,-263,-1769,3502,-150,16,-57
42630,-266,-1779,3468,-171,16,-62
42632,-267,-1787,3450,-167,16,-62
42634,-257,-1781,3448,-141,19,-57
42636,-257,-1766,3477,-116,18,-51
42638,-263,-1756,3506,-125,16,-51
42640,-267,-1765,3505,-156,14,-57
42642,-259,-1778,3459,-176,15,-61
42644,-250,-1781,3422,-165,18,-58
42646,-256,-1772,3440,-134,19,-52
42648,-260,-1757,3487,-114,19,-47
42650,-257,-1751,3525,-126,19,-48
42652,-257,-1765,3503,-156,20,-55
42654,-258,-1784,3456,-177,21,-62
42656,-249,-1782,3418,-167,22,-62
42658,-249,-1775,3433,-134,22,-55
42660,-253,-1765,3486,-110,24,-47
42662,-268,-1758,3515,-124,23,-46
42664,-266,-1764,3490,-160,21,-54
42666,-261,-1781,3451,-182,21,-58
42668,-252,-1794,3432,-167,23,-58
42670,-267,-1784,3445,-127,24,-51
42672,-274,-1767,3506,-106,22,-46
42674,-273,-1764,3535,-128,23,-48
42676,-267,-1769,3525,-167,23,-56
42678,-263,-1786,3483,-184,22,-61
42680,-263,-1799,3445,-168,24,-58
42682,-264,-1790,3465,-129,26,-51
42684,-263,-1780,3500,-108,25,-47
42686,-257,-1772,3529,-126,22,-50
42688,-258,-1775,3513,-165,20,-58
42690,-252,-1791,3455,-187,20,-63
42692,-241,-1804,3437,-166,20,-58
42694,-239,-1798,3466,-125,21,-47
42696,-247,-1782,3520,-105,22,-42
42698,-261,-1775,3543,-131,20,-48
42700,-261,-1782,3510,-173,18,-58
42702,-249,-1789,3457,-187,17,-64
42704,-248,-1790,3440,-161,18,-60
42706,-260,-1785,3470,-122,21,-51
42708,-261,-1775,3513,-108,20,-47
42710,-267,-1766,3538,-132,17,-52
42712,-262,-1773,3504,-170,16,-60
42714,-251,-1788,3448,-187,17,-63
42716,-251,-1794,3427,-161,16,-58
42718,-255,-1786,3456,-119,17,-48
42720,-265,-1773,3509,-106,19,-44
42722,-261,-1767,3519,-138,17,-52
42724,-252,-1779,3483,-178,14,-63
42726,-245,-1791,3435,-187,15,-66
42728,-251,-1786,3422,-154,18,-59
42730,-254,-1761,3478,-113,19,-49
42732,-260,-1743,3526,-108,20,-47
42734,-270,-1748,3533,-143,20,-55
42736,-265,-1766,3480,-180,19,-63
42738,-262,-1777,3425,-185,19,-66
42740,-268,-1783,3421,-149,19,-58
42742,-276,-1771,3461,-107,22,-49
42744,-280,-1758,3511,-102,22,-45
42746,-283,-1757,3511,-142,19,-53
42748,-270,-1774,3473,-183,19,-63
42750,-261,-1788,3419,-184,19,-63
42752,-261,-1792,3419,-143,20,-54
42754,-271,-1774,3474,-103,21,-45
42756,-272,-1756,3523,-107,20,-45
42758,-268,-1764,3524,-149,18,-54
42760,-257,-1786,3481,-183,18,-63
42762,-251,-1798,3441,-178,20,-62
42764,-254,-1797,3453,-139,18,-53
42766,-265,-1784,3508,-106,19,-46
42768,-270,-1770,3548,-113,20,-46
42770,-265,-1769,3536,-154,20,-55
42772,-255,-1783,3480,-185,20,-63
42774,-258,-1799,3456,-177,19,-63
42776,-258,-1794,3453,-135,19,-56
42778,-264,-1777,3492,-102,23,-47
42780,-278,-1760,3527,-114,24,-49
42782,-270,-1761,3508,-157,21,-58
42784,-259,-1780,3466,-189,19,-65
42786,-258,-1787,3433,-173,19,-61
42788,-261,-1776,3451,-128,20,-52
42790,-265,-1766,3495,-107,19,-46
42792,-274,-1759,3530,-125,19,-50
42794,-270,-1767,3509,-165,18,-59
42796,-260,-1782,3462,-188,19,-65
42798,-247,-1793,3447,-171,19,-61
42800,-251,-1786,3460,-130,18,-53
42802,-259,-1768,3496,-107,20,-48
42804,-265,-1754,3518,-125,19,-51
42806,-261,-1756,3498,-165,17,-60
42808,-251,-1774,3454,-186,16,-68
42810,-245,-1784,3438,-166,17,-63
42812,-258,-1767,3447,-123,21,-52
42814,-271,-1748,3483,-107,22,-49
42816,-273,-1748,3501,-131,20,-53
42818,-257,-1775,3487,-165,18,-62
42820,-247,-1792,3463,-176,20,-63
42822,-256,-1789,3433,-157,20,-57
42824,-269,-1780,3463,-124,19,-50
42826,-277,-1770,3493,-112,21,-47
42828,-279,-1757,3505,-131,20,-52
42830,-273,-1765,3487,-166,19,-61
42832,-257,-1779,3451,-179,19,-63
42834,-251,-1784,3448,-155,20,-56
42836,-256,-1775,3482,-122,23,-50
42838,-269,-1759,3504,-113,24,-47
42840,-266,-1762,3507,-137,23,-53
42842,-252,-1779,3488,-169,20,-63
42844,-248,-1787,3473,-173,19,-62
42846,-255,-1785,3467,-150,21,-56
42848,-268,-1773,3488,-126,22,-51
42850,-272,-1770,3508,-121,22,-48
42852,-272,-1760,3503,-140,21,-52
42854,-266,-1766,3488,-164,20,-59
42856,-252,-1781,3461,-169,21,-61
42858,-255,-1783,3447,-152,22,-58
42860,-256,-1782,3469,-127,22,-52
42862,-260,-1776,3493,-122,23,-50
42864,-260,-1774,3501,-142,21,-55
42866,-263,-1786,3492,-164,18,-60
42868,-262,-1794,3470,-166,18,-60
42870,-265,-1787,3452,-148,19,-55
42872,-262,-1782,3468,-129,20,-53
42874,-258,-1770,3508,-128,20,-53
42876,-255,-1770,3508,-145,21,-59
42878,-258,-1783,3495,-165,20,-61
42880,-262,-1786,3472,-166,19,-59
42882,-261,-1783,3467,-147,17,-58
42884,-272,-1782,3474,-128,17,-55
42886,-275,-1767,3497,-123,18,-54
42888,-262,-1767,3505,-138,18,-56
42890,-260,-1775,3492,-160,18,-61
42982,-271,-1775,3509,-133,21,-51
42983,-271,-1775,3509,-133,21,-51
42983,-271,-1775,3509,-133,21,-51
42984,-271,-1775,3509,-133,21,-51
42984,-259,-1785,3497,-160,20,-58
42985,-259,-1785,3497,-160,20,-58
42985,-259,-1785,3497,-160,20,-58
42986,-259,-1785,3497,-160,20,-58
42986,-254,-1785,3460,-171,19,-63
42987,-254,-1785,3460,-171,19,-63
42987,-254,-1785,3460,-171,19,-63
42988,-254,-1785,3460,-171,19,-63
42988,-254,-1781,3441,-160,19,-60
42989,-254,-1781,3441,-160,19,-60
42989,-254,-1781,3441,-160,19,-60
42990,-254,-1781,3441,-160,19,-60
42990,-247,-1769,3464,-135,21,-54
42991,-247,-1769,3464,-135,21,-54
42991,-247,-1769,3464,-135,21,-54
42992,-247,-1769,3464,-135,21,-54
42992,-253,-1764,3488,-121,19,-51
42993,-253,-1764,3488,-121,19,-51
42993,-253,-1764,3488,-121,19,-51
42993,-253,-1764,3488,-121,19,-51
42994,-259,-1769,3501,-134,18,-54
42994,-259,-1769,3501,-134,18,-54
42995,-259,-1769,3501,-134,18,-54
42995,-259,-1769,3501,-134,18,-54
42996,-259,-1769,3501,-134,18,-54
42996,-257,-1774,3475,-162,19,-59
42997,-257,-1774,3475,-162,19,-59
42997,-257,-1774,3475,-162,19,-59
42998,-257,-1774,3475,-162,19,-59
42998,-252,-1788,3436,-177,18,-60
42999,-252,-1788,3436,-177,18,-60
42999,-252,-1788,3436,-177,18,-60
43000,-252,-1788,3436,-177,18,-60
43000,-250,-1790,3429,-157,18,-59
43001,-250,-1790,3429,-157,18,-59
43001,-250,-1790,3429,-157,18,-59
43002,-250,-1790,3429,-157,18,-59
43002,-258,-1772,3454,-124,20,-52
43003,-258,-1772,3454,-124,20,-52
43003,-258,-1772,3454,-124,20,-52
43004,-258,-1772,3454,-124,20,-52
43004,-269,-1758,3500,-113,19,-48
43005,-269,-1758,3500,-113,19,-48
43005,-269,-1758,3500,-113,19,-48
43005,-269,-1758,3500,-113,19,-48
43006,-271,-1764,3503,-135,19,-54
43006,-271,-1764,3503,-135,19,-54
43007,-271,-1764,3503,-135,19,-54
43007,-271,-1764,3503,-135,19,-54
43008,-271,-1764,3503,-135,19,-54
43008,-257,-1773,3473,-165,18,-60
43009,-257,-1773,3473,-165,18,-60
43009,-257,-1773,3473,-165,18,-60
43010,-257,-1773,3473,-165,18,-60
43010,-251,-1783,3438,-172,18,-62
43011,-251,-1783,3438,-172,18,-62
43012,-249,-1781,3441,-150,19,-58
43014,-257,-1771,3466,-123,21,-49
